Elapsed;Time;User Path;Virtual User ID;Parent;Element;Response time;Success;Population;Zone;CustumValue
156106;2020-09-30T20:27:49.793+02:00;"BrowseForAnimals";0-26;"Try";"Tr004_SelectProductID";297;yes;"Browsers";"Default zone";"K9-BD-01;200"
156182;2020-09-30T20:27:49.869+02:00;"BrowseForAnimals";0-32;"Try";"Tr004_SelectProductID";142;yes;"Browsers";"Default zone";"RP-LI-02;200"
156647;2020-09-30T20:27:50.334+02:00;"BrowseForAnimals";0-33;"Try";"Tr002_EnterStore";275;yes;"Browsers";"Default zone";""
157148;2020-09-30T20:27:50.835+02:00;"SearchAnimal";0-16;"Try";"Tr005_SeeDetails";271;yes;"Searchers";"Default zone";"EST-10;200"
157303;2020-09-30T20:27:50.990+02:00;"SearchAnimal";0-2;"Try";"Tr005_SeeDetails";68;yes;"Searchers";"Default zone";"EST-8;200"
158095;2020-09-30T20:27:51.782+02:00;"SearchAnimal";0-17;"Try";"Tr004_SelectAnimal";131;yes;"Searchers";"Default zone";"FL-DLH-02;200"
158334;2020-09-30T20:27:52.021+02:00;"SearchAnimal";0-18;"Try";"Tr002_EnterStore";330;yes;"Searchers";"Default zone";""
158422;2020-09-30T20:27:52.109+02:00;"BrowseForAnimals";0-27;"Try";"Tr003_Browse";69;yes;"Browsers";"Default zone";"Birds;200"
158854;2020-09-30T20:27:52.541+02:00;"BrowseForAnimals";0-33;"Try";"Tr003_Browse";75;no;"Browsers";"Default zone";"Snakes;500"
158857;2020-09-30T20:27:52.544+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";536;yes;"Searchers";"Default zone";""
158954;2020-09-30T20:27:52.641+02:00;"BrowseForAnimals";0-25;"Try";"Tr006_BackHome";63;yes;"Browsers";"Default zone";""
159366;2020-09-30T20:27:53.053+02:00;"SearchAnimal";0-8;"Try";"Tr002_EnterStore";559;yes;"Searchers";"Default zone";""
159375;2020-09-30T20:27:53.062+02:00;"BrowseForAnimals";0-33;"Try";"Tr001_HomePage";520;yes;"Browsers";"Default zone";""
159595;2020-09-30T20:27:53.282+02:00;"SearchAnimal";0-6;"Try";"Tr002_EnterStore";381;yes;"Searchers";"Default zone";""
159767;2020-09-30T20:27:53.454+02:00;"SearchAnimal";0-15;"Try";"Tr002_EnterStore";252;yes;"Searchers";"Default zone";""
159811;2020-09-30T20:27:53.498+02:00;"SearchAnimal";0-2;"Try";"Tr006_BackHome";72;yes;"Searchers";"Default zone";""
160568;2020-09-30T20:27:54.255+02:00;"SearchAnimal";0-0;"Try";"Tr005_SeeDetails";313;yes;"Searchers";"Default zone";"EST-18;200"
160715;2020-09-30T20:27:54.402+02:00;"SearchAnimal";0-14;"Try";"Tr006_BackHome";312;yes;"Searchers";"Default zone";""
160867;2020-09-30T20:27:54.554+02:00;"BrowseForAnimals";0-31;"Try";"Tr006_BackHome";369;yes;"Browsers";"Default zone";""
160885;2020-09-30T20:27:54.572+02:00;"SearchAnimal";0-16;"Try";"Tr006_BackHome";71;yes;"Searchers";"Default zone";""
161012;2020-09-30T20:27:54.699+02:00;"BrowseForAnimals";0-26;"Try";"Tr005_ViewAnimal";130;yes;"Browsers";"Default zone";"EST-7;200"
161143;2020-09-30T20:27:54.830+02:00;"BrowseForAnimals";0-27;"Try";"Tr004_SelectProductID";133;yes;"Browsers";"Default zone";"AV-CB-01;200"
161916;2020-09-30T20:27:55.603+02:00;"BrowseForAnimals";0-32;"Try";"Tr005_ViewAnimal";370;yes;"Browsers";"Default zone";"EST-13;200"
161948;2020-09-30T20:27:55.635+02:00;"SearchAnimal";0-7;"Try";"Tr001_HomePage";628;yes;"Searchers";"Default zone";""
162649;2020-09-30T20:27:56.336+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";267;yes;"Searchers";"Default zone";""
163116;2020-09-30T20:27:56.803+02:00;"SearchAnimal";0-15;"Try";"Tr003_Search";137;yes;"Searchers";"Default zone";"Fish;200"
163415;2020-09-30T20:27:57.102+02:00;"SearchAnimal";0-17;"Try";"Tr005_SeeDetails";84;yes;"Searchers";"Default zone";"EST-16;200"
163604;2020-09-30T20:27:57.291+02:00;"SearchAnimal";0-6;"Try";"Tr003_Search";152;yes;"Searchers";"Default zone";"Reptiles;200"
163852;2020-09-30T20:27:57.539+02:00;"SearchAnimal";0-19;"Try";"Tr001_HomePage";536;yes;"Searchers";"Default zone";""
163865;2020-09-30T20:27:57.552+02:00;"SearchAnimal";0-20;"Try";"Tr001_HomePage";550;yes;"Searchers";"Default zone";""
164053;2020-09-30T20:27:57.740+02:00;"BrowseForAnimals";0-27;"Try";"Tr005_ViewAnimal";135;yes;"Browsers";"Default zone";"EST-18;200"
164371;2020-09-30T20:27:58.058+02:00;"SearchAnimal";0-0;"Try";"Tr006_BackHome";68;yes;"Searchers";"Default zone";""
164694;2020-09-30T20:27:58.381+02:00;"SearchAnimal";0-18;"Try";"Tr003_Search";489;yes;"Searchers";"Default zone";"Snake;200"
165213;2020-09-30T20:27:58.900+02:00;"SearchAnimal";0-8;"Try";"Tr003_Search";369;yes;"Searchers";"Default zone";"Dog;200"
165263;2020-09-30T20:27:58.950+02:00;"SearchAnimal";0-15;"Try";"Tr004_SelectAnimal";126;yes;"Searchers";"Default zone";"FI-FW-01;200"
165597;2020-09-30T20:27:59.284+02:00;"BrowseForAnimals";0-33;"Try";"Tr002_EnterStore";551;yes;"Browsers";"Default zone";""
166399;2020-09-30T20:28:00.086+02:00;"BrowseForAnimals";0-27;"Try";"Tr006_BackHome";72;yes;"Browsers";"Default zone";""
166655;2020-09-30T20:28:00.342+02:00;"BrowseForAnimals";0-26;"Try";"Tr006_BackHome";304;yes;"Browsers";"Default zone";""
166868;2020-09-30T20:28:00.555+02:00;"BrowseForAnimals";0-34;"Try";"Tr001_HomePage";539;yes;"Browsers";"Default zone";""
166966;2020-09-30T20:28:00.653+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";298;yes;"Searchers";"Default zone";""
167029;2020-09-30T20:28:00.716+02:00;"SearchAnimal";0-19;"Try";"Tr002_EnterStore";259;yes;"Searchers";"Default zone";""
167321;2020-09-30T20:28:01.008+02:00;"BrowseForAnimals";0-32;"Try";"Tr006_BackHome";296;yes;"Browsers";"Default zone";""
167457;2020-09-30T20:28:01.144+02:00;"SearchAnimal";0-6;"Try";"Tr004_SelectAnimal";116;yes;"Searchers";"Default zone";"RP-LI-02;200"
167978;2020-09-30T20:28:01.665+02:00;"SearchAnimal";0-18;"Try";"Tr004_SelectAnimal";129;yes;"Searchers";"Default zone";"RP-SN-01;200"
168314;2020-09-30T20:28:02.001+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";405;yes;"Searchers";"Default zone";"Bird;200"
168925;2020-09-30T20:28:02.612+02:00;"SearchAnimal";0-20;"Try";"Tr002_EnterStore";283;yes;"Searchers";"Default zone";""
169208;2020-09-30T20:28:02.895+02:00;"SearchAnimal";0-17;"Try";"Tr006_BackHome";277;yes;"Searchers";"Default zone";""
169421;2020-09-30T20:28:03.108+02:00;"BrowseForAnimals";0-34;"Try";"Tr002_EnterStore";276;yes;"Browsers";"Default zone";""
169503;2020-09-30T20:28:03.190+02:00;"SearchAnimal";0-8;"Try";"Tr004_SelectAnimal";129;yes;"Searchers";"Default zone";"K9-BD-01;200"
170073;2020-09-30T20:28:03.760+02:00;"SearchAnimal";0-18;"Try";"Tr005_SeeDetails";68;yes;"Searchers";"Default zone";"EST-12;200"
170090;2020-09-30T20:28:03.777+02:00;"SearchAnimal";0-15;"Try";"Tr005_SeeDetails";67;yes;"Searchers";"Default zone";"EST-5;200"
170600;2020-09-30T20:28:04.287+02:00;"BrowseForAnimals";0-33;"Try";"Tr003_Browse";68;yes;"Browsers";"Default zone";"Cats;200"
171732;2020-09-30T20:28:05.419+02:00;"SearchAnimal";0-19;"Try";"Tr003_Search";120;yes;"Searchers";"Default zone";"Goldfish;200"
171765;2020-09-30T20:28:05.452+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";168;yes;"Searchers";"Default zone";"Koi;200"
171922;2020-09-30T20:28:05.609+02:00;"BrowseForAnimals";0-35;"Try";"Tr001_HomePage";596;yes;"Browsers";"Default zone";""
171931;2020-09-30T20:28:05.618+02:00;"SearchAnimal";0-21;"Try";"Tr001_HomePage";618;yes;"Searchers";"Default zone";""
172067;2020-09-30T20:28:05.754+02:00;"SearchAnimal";0-8;"Try";"Tr005_SeeDetails";69;yes;"Searchers";"Default zone";"EST-7;200"
172171;2020-09-30T20:28:05.858+02:00;"SearchAnimal";0-6;"Try";"Tr005_SeeDetails";58;yes;"Searchers";"Default zone";"EST-13;200"
172920;2020-09-30T20:28:06.607+02:00;"SearchAnimal";0-23;"Try";"Tr001_HomePage";604;yes;"Searchers";"Default zone";""
173457;2020-09-30T20:28:07.144+02:00;"SearchAnimal";0-5;"Try";"Tr004_SelectAnimal";174;yes;"Searchers";"Default zone";"AV-CB-01;200"
175012;2020-09-30T20:28:08.699+02:00;"SearchAnimal";0-15;"Try";"Tr006_BackHome";66;yes;"Searchers";"Default zone";""
175035;2020-09-30T20:28:08.722+02:00;"SearchAnimal";0-20;"Try";"Tr003_Search";483;yes;"Searchers";"Default zone";"Tiger;200"
175329;2020-09-30T20:28:09.016+02:00;"BrowseForAnimals";0-33;"Try";"Tr004_SelectProductID";118;yes;"Browsers";"Default zone";"FL-DLH-02;200"
175449;2020-09-30T20:28:09.136+02:00;"BrowseForAnimals";0-34;"Try";"Tr003_Browse";247;yes;"Browsers";"Default zone";"Fish;200"
175511;2020-09-30T20:28:09.198+02:00;"SearchAnimal";0-8;"Try";"Tr006_BackHome";67;yes;"Searchers";"Default zone";""
175606;2020-09-30T20:28:09.293+02:00;"SearchAnimal";0-18;"Try";"Tr006_BackHome";116;yes;"Searchers";"Default zone";""
175852;2020-09-30T20:28:09.539+02:00;"BrowseForAnimals";0-35;"Try";"Tr002_EnterStore";267;yes;"Browsers";"Default zone";""
175886;2020-09-30T20:28:09.573+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";131;yes;"Searchers";"Default zone";"FI-FW-01;200"
176866;2020-09-30T20:28:10.553+02:00;"SearchAnimal";0-12;"Try";"Tr001_HomePage";546;yes;"Searchers";"Default zone";""
176983;2020-09-30T20:28:10.670+02:00;"SearchAnimal";0-6;"Try";"Tr006_BackHome";57;yes;"Searchers";"Default zone";""
177662;2020-09-30T20:28:11.349+02:00;"SearchAnimal";0-21;"Try";"Tr002_EnterStore";486;yes;"Searchers";"Default zone";""
177902;2020-09-30T20:28:11.589+02:00;"SearchAnimal";0-19;"Try";"Tr004_SelectAnimal";398;yes;"Searchers";"Default zone";"FI-FW-02;200"
178964;2020-09-30T20:28:12.651+02:00;"SearchAnimal";0-23;"Try";"Tr002_EnterStore";687;yes;"Searchers";"Default zone";""
179004;2020-09-30T20:28:12.691+02:00;"SearchAnimal";0-22;"Try";"Tr001_HomePage";690;yes;"Searchers";"Default zone";""
179004;2020-09-30T20:28:12.691+02:00;"SearchAnimal";0-5;"Try";"Tr005_SeeDetails";317;yes;"Searchers";"Default zone";"EST-18;200"
179768;2020-09-30T20:28:13.455+02:00;"BrowseForAnimals";0-34;"Try";"Tr004_SelectProductID";131;yes;"Browsers";"Default zone";"FI-FW-01;200"
179812;2020-09-30T20:28:13.499+02:00;"SearchAnimal";0-21;"Try";"Tr003_Search";144;yes;"Searchers";"Default zone";"Shark ;200"
179892;2020-09-30T20:28:13.579+02:00;"SearchAnimal";0-11;"Try";"Tr001_HomePage";574;yes;"Searchers";"Default zone";""
179896;2020-09-30T20:28:13.583+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";68;yes;"Searchers";"Default zone";"EST-4;200"
180347;2020-09-30T20:28:14.034+02:00;"BrowseForAnimals";0-33;"Try";"Tr005_ViewAnimal";123;yes;"Browsers";"Default zone";"EST-16;200"
180462;2020-09-30T20:28:14.149+02:00;"SearchAnimal";0-19;"Try";"Tr005_SeeDetails";86;yes;"Searchers";"Default zone";"EST-20;200"
180670;2020-09-30T20:28:14.357+02:00;"SearchAnimal";0-20;"Try";"Tr004_SelectAnimal";159;yes;"Searchers";"Default zone";"FI-SW-02;200"
180829;2020-09-30T20:28:14.516+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";512;yes;"Searchers";"Default zone";""
181446;2020-09-30T20:28:15.133+02:00;"SearchAnimal";0-5;"Try";"Tr006_BackHome";67;yes;"Searchers";"Default zone";""
181636;2020-09-30T20:28:15.323+02:00;"BrowseForAnimals";0-35;"Try";"Tr003_Browse";301;yes;"Browsers";"Default zone";"Dogs;200"
181692;2020-09-30T20:28:15.379+02:00;"SearchAnimal";0-22;"Try";"Tr002_EnterStore";273;yes;"Searchers";"Default zone";""
182689;2020-09-30T20:28:16.376+02:00;"SearchAnimal";0-21;"Try";"Tr004_SelectAnimal";124;yes;"Searchers";"Default zone";"FI-SW-02;200"
182843;2020-09-30T20:28:16.530+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";521;yes;"Searchers";"Default zone";""
182942;2020-09-30T20:28:16.629+02:00;"SearchAnimal";0-13;"Try";"Tr001_HomePage";624;yes;"Searchers";"Default zone";""
183727;2020-09-30T20:28:17.414+02:00;"BrowseForAnimals";0-33;"Try";"Tr006_BackHome";65;yes;"Browsers";"Default zone";""
183935;2020-09-30T20:28:17.622+02:00;"SearchAnimal";0-10;"Try";"Tr001_HomePage";1432;yes;"Searchers";"Default zone";""
184175;2020-09-30T20:28:17.862+02:00;"SearchAnimal";0-20;"Try";"Tr005_SeeDetails";71;yes;"Searchers";"Default zone";"EST-3;200"
184562;2020-09-30T20:28:18.249+02:00;"BrowseForAnimals";0-34;"Try";"Tr005_ViewAnimal";145;yes;"Browsers";"Default zone";"EST-4;200"
184891;2020-09-30T20:28:18.578+02:00;"SearchAnimal";0-12;"Try";"Tr002_EnterStore";2215;yes;"Searchers";"Default zone";""
184921;2020-09-30T20:28:18.608+02:00;"BrowseForAnimals";0-28;"Try";"Tr001_HomePage";2103;yes;"Browsers";"Default zone";""
185164;2020-09-30T20:28:18.851+02:00;"SearchAnimal";0-19;"Try";"Tr006_BackHome";66;yes;"Searchers";"Default zone";""
185401;2020-09-30T20:28:19.088+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";272;yes;"Searchers";"Default zone";""
185485;2020-09-30T20:28:19.172+02:00;"SearchAnimal";0-22;"Try";"Tr003_Search";170;yes;"Searchers";"Default zone";"Iguana;200"
185544;2020-09-30T20:28:19.231+02:00;"SearchAnimal";0-13;"Try";"Tr002_EnterStore";335;yes;"Searchers";"Default zone";""
185659;2020-09-30T20:28:19.346+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";736;yes;"Searchers";"Default zone";""
185765;2020-09-30T20:28:19.452+02:00;"SearchAnimal";0-23;"Try";"Tr003_Search";829;yes;"Searchers";"Default zone";"Angel;200"
186621;2020-09-30T20:28:20.308+02:00;"SearchAnimal";0-11;"Try";"Tr002_EnterStore";1285;yes;"Searchers";"Default zone";""
186947;2020-09-30T20:28:20.634+02:00;"SearchAnimal";0-4;"Try";"Tr001_HomePage";628;yes;"Searchers";"Default zone";""
187221;2020-09-30T20:28:20.908+02:00;"BrowseForAnimals";0-35;"Try";"Tr004_SelectProductID";265;yes;"Browsers";"Default zone";"K9-BD-01;200"
187321;2020-09-30T20:28:21.008+02:00;"BrowseForAnimals";0-34;"Try";"Tr006_BackHome";69;yes;"Browsers";"Default zone";""
187351;2020-09-30T20:28:21.038+02:00;"SearchAnimal";0-21;"Try";"Tr005_SeeDetails";62;yes;"Searchers";"Default zone";"EST-3;200"
187443;2020-09-30T20:28:21.130+02:00;"SearchAnimal";0-1;"Try";"Tr002_EnterStore";312;yes;"Searchers";"Default zone";""
187551;2020-09-30T20:28:21.238+02:00;"SearchAnimal";0-20;"Try";"Tr006_BackHome";61;yes;"Searchers";"Default zone";""
188440;2020-09-30T20:28:22.127+02:00;"SearchAnimal";0-23;"Try";"Tr004_SelectAnimal";126;yes;"Searchers";"Default zone";"FI-SW-01;200"
188614;2020-09-30T20:28:22.301+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";152;yes;"Searchers";"Default zone";"Parrot;200"
189176;2020-09-30T20:28:22.863+02:00;"SearchAnimal";0-22;"Try";"Tr004_SelectAnimal";134;yes;"Searchers";"Default zone";"RP-LI-02;200"
189720;2020-09-30T20:28:23.407+02:00;"BrowseForAnimals";0-35;"Try";"Tr005_ViewAnimal";122;yes;"Browsers";"Default zone";"EST-7;200"
190038;2020-09-30T20:28:23.725+02:00;"SearchAnimal";0-12;"Try";"Tr003_Search";278;yes;"Searchers";"Default zone";"Poodle;200"
190271;2020-09-30T20:28:23.958+02:00;"SearchAnimal";0-13;"Try";"Tr003_Search";156;yes;"Searchers";"Default zone";"Dalmation;200"
190276;2020-09-30T20:28:23.963+02:00;"SearchAnimal";0-10;"Try";"Tr002_EnterStore";610;yes;"Searchers";"Default zone";""
190738;2020-09-30T20:28:24.425+02:00;"SearchAnimal";0-11;"Try";"Tr003_Search";179;yes;"Searchers";"Default zone";"Gorilla;200"
191245;2020-09-30T20:28:24.932+02:00;"BrowseForAnimals";0-28;"Try";"Tr002_EnterStore";694;yes;"Browsers";"Default zone";""
191278;2020-09-30T20:28:24.965+02:00;"SearchAnimal";0-11;"Try";"Tr001_HomePage";535;yes;"Searchers";"Default zone";""
191823;2020-09-30T20:28:25.510+02:00;"SearchAnimal";0-21;"Try";"Tr006_BackHome";59;yes;"Searchers";"Default zone";""
192009;2020-09-30T20:28:25.696+02:00;"BrowseForAnimals";0-25;"Try";"Tr001_HomePage";675;yes;"Browsers";"Default zone";""
192022;2020-09-30T20:28:25.709+02:00;"BrowseForAnimals";0-30;"Try";"Tr001_HomePage";692;yes;"Browsers";"Default zone";""
192318;2020-09-30T20:28:26.005+02:00;"BrowseForAnimals";0-26;"Try";"Tr001_HomePage";610;yes;"Browsers";"Default zone";""
192530;2020-09-30T20:28:26.217+02:00;"SearchAnimal";0-9;"Try";"Tr004_SelectAnimal";118;yes;"Searchers";"Default zone";"AV-CB-01;200"
193145;2020-09-30T20:28:26.832+02:00;"SearchAnimal";0-1;"Try";"Tr003_Search";431;yes;"Searchers";"Default zone";"Cats;200"
193490;2020-09-30T20:28:27.177+02:00;"SearchAnimal";0-4;"Try";"Tr002_EnterStore";606;yes;"Searchers";"Default zone";""
193634;2020-09-30T20:28:27.321+02:00;"SearchAnimal";0-12;"Try";"Tr004_SelectAnimal";149;yes;"Searchers";"Default zone";"K9-PO-02;200"
193737;2020-09-30T20:28:27.424+02:00;"SearchAnimal";0-23;"Try";"Tr005_SeeDetails";89;yes;"Searchers";"Default zone";"EST-1;200"
193908;2020-09-30T20:28:27.595+02:00;"SearchAnimal";0-3;"Try";"Tr001_HomePage";589;yes;"Searchers";"Default zone";""
194611;2020-09-30T20:28:28.298+02:00;"BrowseForAnimals";0-24;"Try";"Tr001_HomePage";512;yes;"Browsers";"Default zone";""
194800;2020-09-30T20:28:28.487+02:00;"SearchAnimal";0-13;"Try";"Tr004_SelectAnimal";141;yes;"Searchers";"Default zone";"K9-DL-01;200"
194800;2020-09-30T20:28:28.487+02:00;"BrowseForAnimals";0-30;"Try";"Tr002_EnterStore";300;yes;"Browsers";"Default zone";""
194973;2020-09-30T20:28:28.660+02:00;"SearchAnimal";0-22;"Try";"Tr005_SeeDetails";259;yes;"Searchers";"Default zone";"EST-13;200"
195047;2020-09-30T20:28:28.734+02:00;"BrowseForAnimals";0-35;"Try";"Tr006_BackHome";253;yes;"Browsers";"Default zone";""
195091;2020-09-30T20:28:28.778+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";143;yes;"Searchers";"Default zone";"Monkey;200"
195691;2020-09-30T20:28:29.378+02:00;"SearchAnimal";0-10;"Try";"Tr001_HomePage";594;yes;"Searchers";"Default zone";""
195970;2020-09-30T20:28:29.657+02:00;"SearchAnimal";0-11;"Try";"Tr002_EnterStore";282;yes;"Searchers";"Default zone";""
196257;2020-09-30T20:28:29.944+02:00;"BrowseForAnimals";0-29;"Try";"Tr001_HomePage";512;yes;"Browsers";"Default zone";""
196659;2020-09-30T20:28:30.346+02:00;"BrowseForAnimals";0-28;"Try";"Tr003_Browse";290;yes;"Browsers";"Default zone";"Reptiles;200"
196889;2020-09-30T20:28:30.576+02:00;"SearchAnimal";0-9;"Try";"Tr005_SeeDetails";71;yes;"Searchers";"Default zone";"EST-18;200"
196955;2020-09-30T20:28:30.642+02:00;"SearchAnimal";0-2;"Try";"Tr001_HomePage";579;yes;"Searchers";"Default zone";""
197533;2020-09-30T20:28:31.220+02:00;"BrowseForAnimals";0-25;"Try";"Tr002_EnterStore";435;yes;"Browsers";"Default zone";""
197596;2020-09-30T20:28:31.283+02:00;"SearchAnimal";0-4;"Try";"Tr003_Search";149;yes;"Searchers";"Default zone";"Fish;200"
197617;2020-09-30T20:28:31.304+02:00;"BrowseForAnimals";0-24;"Try";"Tr002_EnterStore";286;yes;"Browsers";"Default zone";""
197737;2020-09-30T20:28:31.424+02:00;"SearchAnimal";0-12;"Try";"Tr005_SeeDetails";74;yes;"Searchers";"Default zone";"EST-8;200"
198108;2020-09-30T20:28:31.795+02:00;"SearchAnimal";0-23;"Try";"Tr006_BackHome";62;yes;"Searchers";"Default zone";""
198155;2020-09-30T20:28:31.842+02:00;"SearchAnimal";0-10;"Try";"Tr002_EnterStore";279;yes;"Searchers";"Default zone";""
198382;2020-09-30T20:28:32.069+02:00;"SearchAnimal";0-1;"Try";"Tr004_SelectAnimal";158;yes;"Searchers";"Default zone";"FL-DLH-02;200"
198802;2020-09-30T20:28:32.489+02:00;"BrowseForAnimals";0-26;"Try";"Tr002_EnterStore";524;yes;"Browsers";"Default zone";""
198814;2020-09-30T20:28:32.501+02:00;"BrowseForAnimals";0-28;"Try";"Tr004_SelectProductID";140;yes;"Browsers";"Default zone";"RP-LI-02;200"
198865;2020-09-30T20:28:32.552+02:00;"SearchAnimal";0-0;"Try";"Tr001_HomePage";805;yes;"Searchers";"Default zone";""
198940;2020-09-30T20:28:32.627+02:00;"BrowseForAnimals";0-31;"Try";"Tr001_HomePage";610;yes;"Browsers";"Default zone";""
199041;2020-09-30T20:28:32.728+02:00;"SearchAnimal";0-22;"Try";"Tr006_BackHome";62;yes;"Searchers";"Default zone";""
199609;2020-09-30T20:28:33.296+02:00;"SearchAnimal";0-9;"Try";"Tr006_BackHome";63;yes;"Searchers";"Default zone";""
199757;2020-09-30T20:28:33.444+02:00;"SearchAnimal";0-3;"Try";"Tr002_EnterStore";929;yes;"Searchers";"Default zone";""
200073;2020-09-30T20:28:33.760+02:00;"SearchAnimal";0-13;"Try";"Tr005_SeeDetails";299;yes;"Searchers";"Default zone";"EST-10;200"
200162;2020-09-30T20:28:33.849+02:00;"BrowseForAnimals";0-29;"Try";"Tr002_EnterStore";308;yes;"Browsers";"Default zone";""
200162;2020-09-30T20:28:33.849+02:00;"BrowseForAnimals";0-30;"Try";"Tr003_Browse";283;yes;"Browsers";"Default zone";"Birds;200"
200291;2020-09-30T20:28:33.978+02:00;"BrowseForAnimals";0-24;"Try";"Tr003_Browse";158;no;"Browsers";"Default zone";"Snakes;500"
200591;2020-09-30T20:28:34.278+02:00;"SearchAnimal";0-11;"Try";"Tr003_Search";255;yes;"Searchers";"Default zone";"Reptiles;200"
200861;2020-09-30T20:28:34.548+02:00;"BrowseForAnimals";0-25;"Try";"Tr003_Browse";60;yes;"Browsers";"Default zone";"Cats;200"
200963;2020-09-30T20:28:34.650+02:00;"BrowseForAnimals";0-24;"Try";"Tr001_HomePage";669;yes;"Browsers";"Default zone";""
201411;2020-09-30T20:28:35.098+02:00;"SearchAnimal";0-2;"Try";"Tr002_EnterStore";262;yes;"Searchers";"Default zone";""
201676;2020-09-30T20:28:35.363+02:00;"BrowseForAnimals";0-26;"Try";"Tr003_Browse";59;yes;"Browsers";"Default zone";"Fish;200"
202188;2020-09-30T20:28:35.875+02:00;"SearchAnimal";0-1;"Try";"Tr005_SeeDetails";66;yes;"Searchers";"Default zone";"EST-17;200"
202239;2020-09-30T20:28:35.926+02:00;"SearchAnimal";0-12;"Try";"Tr006_BackHome";79;yes;"Searchers";"Default zone";""
202813;2020-09-30T20:28:36.500+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";134;yes;"Searchers";"Default zone";"Snake;200"
203283;2020-09-30T20:28:36.970+02:00;"SearchAnimal";0-13;"Try";"Tr006_BackHome";66;yes;"Searchers";"Default zone";""
203449;2020-09-30T20:28:37.136+02:00;"BrowseForAnimals";0-28;"Try";"Tr005_ViewAnimal";152;yes;"Browsers";"Default zone";"EST-13;200"
203474;2020-09-30T20:28:37.161+02:00;"SearchAnimal";0-11;"Try";"Tr004_SelectAnimal";120;yes;"Searchers";"Default zone";"RP-LI-02;200"
203490;2020-09-30T20:28:37.177+02:00;"SearchAnimal";0-4;"Try";"Tr004_SelectAnimal";264;yes;"Searchers";"Default zone";"FI-FW-01;200"
203598;2020-09-30T20:28:37.285+02:00;"SearchAnimal";0-0;"Try";"Tr002_EnterStore";244;yes;"Searchers";"Default zone";""
203868;2020-09-30T20:28:37.555+02:00;"BrowseForAnimals";0-31;"Try";"Tr002_EnterStore";275;yes;"Browsers";"Default zone";""
203924;2020-09-30T20:28:37.611+02:00;"SearchAnimal";0-3;"Try";"Tr003_Search";183;yes;"Searchers";"Default zone";"Dog;200"
203989;2020-09-30T20:28:37.676+02:00;"BrowseForAnimals";0-29;"Try";"Tr003_Browse";63;yes;"Browsers";"Default zone";"Dogs;200"
204500;2020-09-30T20:28:38.187+02:00;"SearchAnimal";0-2;"Try";"Tr003_Search";163;yes;"Searchers";"Default zone";"Bird;200"
204621;2020-09-30T20:28:38.308+02:00;"BrowseForAnimals";0-30;"Try";"Tr004_SelectProductID";133;yes;"Browsers";"Default zone";"AV-CB-01;200"
204662;2020-09-30T20:28:38.349+02:00;"BrowseForAnimals";0-24;"Try";"Tr002_EnterStore";378;yes;"Browsers";"Default zone";""
204830;2020-09-30T20:28:38.517+02:00;"SearchAnimal";0-17;"Try";"Tr001_HomePage";513;yes;"Searchers";"Default zone";""
204995;2020-09-30T20:28:38.682+02:00;"BrowseForAnimals";0-25;"Try";"Tr004_SelectProductID";109;yes;"Browsers";"Default zone";"FL-DLH-02;200"
205041;2020-09-30T20:28:38.728+02:00;"BrowseForAnimals";0-26;"Try";"Tr004_SelectProductID";115;yes;"Browsers";"Default zone";"FI-FW-01;200"
205890;2020-09-30T20:28:39.577+02:00;"SearchAnimal";0-4;"Try";"Tr005_SeeDetails";60;yes;"Searchers";"Default zone";"EST-4;200"
205974;2020-09-30T20:28:39.661+02:00;"SearchAnimal";0-16;"Try";"Tr001_HomePage";658;yes;"Searchers";"Default zone";""
206405;2020-09-30T20:28:40.092+02:00;"SearchAnimal";0-14;"Try";"Tr001_HomePage";631;yes;"Searchers";"Default zone";""
206600;2020-09-30T20:28:40.287+02:00;"SearchAnimal";0-0;"Try";"Tr003_Search";168;yes;"Searchers";"Default zone";"Koi;200"
206794;2020-09-30T20:28:40.481+02:00;"SearchAnimal";0-2;"Try";"Tr004_SelectAnimal";137;yes;"Searchers";"Default zone";"AV-CB-01;200"
207150;2020-09-30T20:28:40.837+02:00;"BrowseForAnimals";0-31;"Try";"Tr003_Browse";61;yes;"Browsers";"Default zone";"Reptiles;200"
207373;2020-09-30T20:28:41.060+02:00;"SearchAnimal";0-10;"Try";"Tr004_SelectAnimal";147;yes;"Searchers";"Default zone";"RP-SN-01;200"
207553;2020-09-30T20:28:41.240+02:00;"BrowseForAnimals";0-30;"Try";"Tr005_ViewAnimal";140;yes;"Browsers";"Default zone";"EST-18;200"
