Elapsed;Time;User Path;Virtual User ID;Parent;Element;Response time;Success;Population;Zone;CustumValue
217745;2020-10-06T15:45:15.779+02:00;"SearchAnimal";0-31;"Try";"Tr001_HomePage";200;yes;"Searchers";"Default zone";""
217781;2020-10-06T15:45:15.815+02:00;"BrowseForAnimals";0-41;"Try";"Tr003_Browse";37;no;"Browsers";"Default zone";"Snakes;500"
217933;2020-10-06T15:45:15.967+02:00;"SearchAnimal";0-29;"Try";"Tr005_SeeDetails";49;yes;"Searchers";"Default zone";"EST-10;200"
217951;2020-10-06T15:45:15.985+02:00;"SearchAnimal";0-24;"Try";"Tr004_SelectAnimal";70;yes;"Searchers";"Default zone";"FL-DLH-02;200"
217991;2020-10-06T15:45:16.025+02:00;"BrowseForAnimals";0-41;"Try";"Tr001_HomePage";208;yes;"Browsers";"Default zone";""
218300;2020-10-06T15:45:16.334+02:00;"BrowseForAnimals";0-48;"Try";"Tr001_HomePage";209;yes;"Browsers";"Default zone";""
218313;2020-10-06T15:45:16.347+02:00;"BrowseForAnimals";0-38;"Try";"Tr002_EnterStore";175;yes;"Browsers";"Default zone";""
218653;2020-10-06T15:45:16.687+02:00;"SearchAnimal";0-27;"Try";"Tr003_Search";83;yes;"Searchers";"Default zone";"Fish;200"
218723;2020-10-06T15:45:16.757+02:00;"SearchAnimal";0-26;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-8;200"
218899;2020-10-06T15:45:16.933+02:00;"SearchAnimal";0-8;"Try";"Tr003_Search";75;yes;"Searchers";"Default zone";"Reptiles;200"
219262;2020-10-06T15:45:17.296+02:00;"BrowseForAnimals";0-37;"Try";"Tr003_Browse";40;yes;"Browsers";"Default zone";"Cats;200"
219348;2020-10-06T15:45:17.382+02:00;"SearchAnimal";0-5;"Try";"Tr006_BackHome";36;yes;"Searchers";"Default zone";""
219625;2020-10-06T15:45:17.659+02:00;"SearchAnimal";0-28;"Try";"Tr003_Search";77;yes;"Searchers";"Default zone";"Snake;200"
219656;2020-10-06T15:45:17.690+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";214;yes;"Searchers";"Default zone";""
219835;2020-10-06T15:45:17.869+02:00;"BrowseForAnimals";0-40;"Try";"Tr001_HomePage";315;yes;"Browsers";"Default zone";""
219989;2020-10-06T15:45:18.023+02:00;"BrowseForAnimals";0-45;"Try";"Tr005_ViewAnimal";76;yes;"Browsers";"Default zone";"EST-18;200"
220089;2020-10-06T15:45:18.123+02:00;"SearchAnimal";0-25;"Try";"Tr002_EnterStore";176;yes;"Searchers";"Default zone";""
220136;2020-10-06T15:45:18.170+02:00;"BrowseForAnimals";0-47;"Try";"Tr001_HomePage";549;yes;"Browsers";"Default zone";""
220325;2020-10-06T15:45:18.359+02:00;"BrowseForAnimals";0-41;"Try";"Tr002_EnterStore";180;yes;"Browsers";"Default zone";""
220609;2020-10-06T15:45:18.643+02:00;"SearchAnimal";0-31;"Try";"Tr002_EnterStore";176;yes;"Searchers";"Default zone";""
220638;2020-10-06T15:45:18.672+02:00;"SearchAnimal";0-32;"Try";"Tr001_HomePage";215;yes;"Searchers";"Default zone";""
220947;2020-10-06T15:45:18.981+02:00;"SearchAnimal";0-24;"Try";"Tr005_SeeDetails";35;yes;"Searchers";"Default zone";"EST-16;200"
221000;2020-10-06T15:45:19.034+02:00;"BrowseForAnimals";0-48;"Try";"Tr002_EnterStore";171;yes;"Browsers";"Default zone";""
221196;2020-10-06T15:45:19.230+02:00;"BrowseForAnimals";0-38;"Try";"Tr003_Browse";37;yes;"Browsers";"Default zone";"Fish;200"
221303;2020-10-06T15:45:19.337+02:00;"SearchAnimal";0-29;"Try";"Tr006_BackHome";38;yes;"Searchers";"Default zone";""
221329;2020-10-06T15:45:19.363+02:00;"SearchAnimal";0-27;"Try";"Tr004_SelectAnimal";72;yes;"Searchers";"Default zone";"FI-FW-01;200"
221961;2020-10-06T15:45:19.995+02:00;"SearchAnimal";0-8;"Try";"Tr004_SelectAnimal";74;yes;"Searchers";"Default zone";"RP-LI-02;200"
222127;2020-10-06T15:45:20.161+02:00;"BrowseForAnimals";0-37;"Try";"Tr004_SelectProductID";75;yes;"Browsers";"Default zone";"FL-DLH-02;200"
222318;2020-10-06T15:45:20.352+02:00;"BrowseForAnimals";0-45;"Try";"Tr006_BackHome";36;yes;"Browsers";"Default zone";""
222495;2020-10-06T15:45:20.529+02:00;"SearchAnimal";0-30;"Try";"Tr001_HomePage";283;yes;"Searchers";"Default zone";""
222495;2020-10-06T15:45:20.529+02:00;"BrowseForAnimals";0-46;"Try";"Tr001_HomePage";350;yes;"Browsers";"Default zone";""
222526;2020-10-06T15:45:20.560+02:00;"SearchAnimal";0-25;"Try";"Tr003_Search";78;yes;"Searchers";"Default zone";"Dog;200"
222556;2020-10-06T15:45:20.590+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";76;yes;"Searchers";"Default zone";"Bird;200"
222650;2020-10-06T15:45:20.684+02:00;"SearchAnimal";0-26;"Try";"Tr006_BackHome";36;yes;"Searchers";"Default zone";""
222665;2020-10-06T15:45:20.699+02:00;"SearchAnimal";0-28;"Try";"Tr004_SelectAnimal";76;yes;"Searchers";"Default zone";"RP-SN-01;200"
222714;2020-10-06T15:45:20.748+02:00;"BrowseForAnimals";0-40;"Try";"Tr002_EnterStore";171;yes;"Browsers";"Default zone";""
222926;2020-10-06T15:45:20.960+02:00;"SearchAnimal";0-32;"Try";"Tr002_EnterStore";207;yes;"Searchers";"Default zone";""
223030;2020-10-06T15:45:21.064+02:00;"BrowseForAnimals";0-41;"Try";"Tr003_Browse";40;yes;"Browsers";"Default zone";"Dogs;200"
223465;2020-10-06T15:45:21.499+02:00;"SearchAnimal";0-31;"Try";"Tr003_Search";81;yes;"Searchers";"Default zone";"Koi;200"
223707;2020-10-06T15:45:21.741+02:00;"BrowseForAnimals";0-48;"Try";"Tr003_Browse";37;yes;"Browsers";"Default zone";"Reptiles;200"
223747;2020-10-06T15:45:21.781+02:00;"SearchAnimal";0-34;"Try";"Tr001_HomePage";202;yes;"Searchers";"Default zone";""
223977;2020-10-06T15:45:22.011+02:00;"BrowseForAnimals";0-49;"Try";"Tr001_HomePage";315;yes;"Browsers";"Default zone";""
224141;2020-10-06T15:45:22.175+02:00;"SearchAnimal";0-24;"Try";"Tr006_BackHome";34;yes;"Searchers";"Default zone";""
224277;2020-10-06T15:45:22.311+02:00;"BrowseForAnimals";0-38;"Try";"Tr004_SelectProductID";74;yes;"Browsers";"Default zone";"FI-FW-01;200"
224546;2020-10-06T15:45:22.580+02:00;"SearchAnimal";0-27;"Try";"Tr005_SeeDetails";40;yes;"Searchers";"Default zone";"EST-5;200"
224770;2020-10-06T15:45:22.804+02:00;"BrowseForAnimals";0-47;"Try";"Tr002_EnterStore";1109;yes;"Browsers";"Default zone";""
224895;2020-10-06T15:45:22.929+02:00;"BrowseForAnimals";0-37;"Try";"Tr005_ViewAnimal";84;yes;"Browsers";"Default zone";"EST-16;200"
224919;2020-10-06T15:45:22.953+02:00;"BrowseForAnimals";0-46;"Try";"Tr002_EnterStore";171;yes;"Browsers";"Default zone";""
225279;2020-10-06T15:45:23.313+02:00;"SearchAnimal";0-8;"Try";"Tr005_SeeDetails";38;yes;"Searchers";"Default zone";"EST-13;200"
225346;2020-10-06T15:45:23.380+02:00;"SearchAnimal";0-25;"Try";"Tr004_SelectAnimal";73;yes;"Searchers";"Default zone";"K9-BD-01;200"
225494;2020-10-06T15:45:23.528+02:00;"SearchAnimal";0-28;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-12;200"
225510;2020-10-06T15:45:23.544+02:00;"SearchAnimal";0-32;"Try";"Tr003_Search";77;yes;"Searchers";"Default zone";"Goldfish;200"
225618;2020-10-06T15:45:23.652+02:00;"SearchAnimal";0-30;"Try";"Tr002_EnterStore";179;yes;"Searchers";"Default zone";""
226069;2020-10-06T15:45:24.103+02:00;"SearchAnimal";0-34;"Try";"Tr002_EnterStore";176;yes;"Searchers";"Default zone";""
226165;2020-10-06T15:45:24.199+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";74;yes;"Searchers";"Default zone";"AV-CB-01;200"
226256;2020-10-06T15:45:24.290+02:00;"BrowseForAnimals";0-40;"Try";"Tr003_Browse";64;yes;"Browsers";"Default zone";"Birds;200"
226303;2020-10-06T15:45:24.337+02:00;"BrowseForAnimals";0-48;"Try";"Tr004_SelectProductID";89;yes;"Browsers";"Default zone";"RP-LI-02;200"
226404;2020-10-06T15:45:24.438+02:00;"SearchAnimal";0-31;"Try";"Tr004_SelectAnimal";71;yes;"Searchers";"Default zone";"FI-FW-01;200"
226604;2020-10-06T15:45:24.638+02:00;"BrowseForAnimals";0-41;"Try";"Tr004_SelectProductID";76;yes;"Browsers";"Default zone";"K9-BD-01;200"
226733;2020-10-06T15:45:24.767+02:00;"BrowseForAnimals";0-49;"Try";"Tr002_EnterStore";180;yes;"Browsers";"Default zone";""
226841;2020-10-06T15:45:24.875+02:00;"BrowseForAnimals";0-38;"Try";"Tr005_ViewAnimal";74;yes;"Browsers";"Default zone";"EST-5;200"
227005;2020-10-06T15:45:25.039+02:00;"BrowseForAnimals";0-37;"Try";"Tr006_BackHome";44;yes;"Browsers";"Default zone";""
227256;2020-10-06T15:45:25.290+02:00;"SearchAnimal";0-27;"Try";"Tr006_BackHome";36;yes;"Searchers";"Default zone";""
227374;2020-10-06T15:45:25.408+02:00;"BrowseForAnimals";0-47;"Try";"Tr003_Browse";39;no;"Browsers";"Default zone";"Snakes;500"
227587;2020-10-06T15:45:25.621+02:00;"BrowseForAnimals";0-47;"Try";"Tr001_HomePage";209;yes;"Browsers";"Default zone";""
228028;2020-10-06T15:45:26.062+02:00;"SearchAnimal";0-8;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
228045;2020-10-06T15:45:26.079+02:00;"SearchAnimal";0-30;"Try";"Tr003_Search";75;yes;"Searchers";"Default zone";"Tiger;200"
228405;2020-10-06T15:45:26.439+02:00;"SearchAnimal";0-32;"Try";"Tr004_SelectAnimal";77;yes;"Searchers";"Default zone";"FI-FW-02;200"
228534;2020-10-06T15:45:26.568+02:00;"BrowseForAnimals";0-46;"Try";"Tr003_Browse";37;yes;"Browsers";"Default zone";"Cats;200"
228648;2020-10-06T15:45:26.682+02:00;"SearchAnimal";0-34;"Try";"Tr003_Search";77;yes;"Searchers";"Default zone";"Shark ;200"
228795;2020-10-06T15:45:26.829+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";36;yes;"Searchers";"Default zone";"EST-18;200"
229005;2020-10-06T15:45:27.039+02:00;"SearchAnimal";0-25;"Try";"Tr005_SeeDetails";38;yes;"Searchers";"Default zone";"EST-6;200"
229113;2020-10-06T15:45:27.147+02:00;"SearchAnimal";0-28;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
229792;2020-10-06T15:45:27.826+02:00;"SearchAnimal";0-10;"Try";"Tr001_HomePage";240;yes;"Searchers";"Default zone";""
229813;2020-10-06T15:45:27.847+02:00;"SearchAnimal";0-31;"Try";"Tr005_SeeDetails";36;yes;"Searchers";"Default zone";"EST-4;200"
229944;2020-10-06T15:45:27.978+02:00;"BrowseForAnimals";0-40;"Try";"Tr004_SelectProductID";72;yes;"Browsers";"Default zone";"AV-CB-01;200"
229990;2020-10-06T15:45:28.024+02:00;"BrowseForAnimals";0-48;"Try";"Tr005_ViewAnimal";77;yes;"Browsers";"Default zone";"EST-13;200"
230147;2020-10-06T15:45:28.181+02:00;"SearchAnimal";0-30;"Try";"Tr004_SelectAnimal";76;yes;"Searchers";"Default zone";"FI-SW-02;200"
230200;2020-10-06T15:45:28.234+02:00;"SearchAnimal";0-12;"Try";"Tr001_HomePage";299;yes;"Searchers";"Default zone";""
230384;2020-10-06T15:45:28.418+02:00;"BrowseForAnimals";0-38;"Try";"Tr006_BackHome";36;yes;"Browsers";"Default zone";""
230412;2020-10-06T15:45:28.446+02:00;"BrowseForAnimals";0-41;"Try";"Tr005_ViewAnimal";75;yes;"Browsers";"Default zone";"EST-6;200"
230523;2020-10-06T15:45:28.557+02:00;"BrowseForAnimals";0-49;"Try";"Tr003_Browse";37;yes;"Browsers";"Default zone";"Fish;200"
230546;2020-10-06T15:45:28.580+02:00;"SearchAnimal";0-32;"Try";"Tr005_SeeDetails";44;yes;"Searchers";"Default zone";"EST-21;200"
231186;2020-10-06T15:45:29.220+02:00;"BrowseForAnimals";0-47;"Try";"Tr002_EnterStore";178;yes;"Browsers";"Default zone";""
232013;2020-10-06T15:45:30.047+02:00;"BrowseForAnimals";0-46;"Try";"Tr004_SelectProductID";75;yes;"Browsers";"Default zone";"FL-DLH-02;200"
232031;2020-10-06T15:45:30.065+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";34;yes;"Searchers";"Default zone";""
232092;2020-10-06T15:45:30.126+02:00;"BrowseForAnimals";0-36;"Try";"Tr001_HomePage";206;yes;"Browsers";"Default zone";""
232098;2020-10-06T15:45:30.132+02:00;"SearchAnimal";0-17;"Try";"Tr001_HomePage";215;yes;"Searchers";"Default zone";""
232375;2020-10-06T15:45:30.409+02:00;"SearchAnimal";0-34;"Try";"Tr004_SelectAnimal";75;yes;"Searchers";"Default zone";"FI-SW-02;200"
232639;2020-10-06T15:45:30.673+02:00;"SearchAnimal";0-25;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
232660;2020-10-06T15:45:30.694+02:00;"SearchAnimal";0-32;"Try";"Tr006_BackHome";34;yes;"Searchers";"Default zone";""
232787;2020-10-06T15:45:30.821+02:00;"BrowseForAnimals";0-48;"Try";"Tr006_BackHome";45;yes;"Browsers";"Default zone";""
232894;2020-10-06T15:45:30.928+02:00;"SearchAnimal";0-30;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-3;200"
233120;2020-10-06T15:45:31.154+02:00;"BrowseForAnimals";0-40;"Try";"Tr005_ViewAnimal";84;yes;"Browsers";"Default zone";"EST-18;200"
233226;2020-10-06T15:45:31.260+02:00;"SearchAnimal";0-12;"Try";"Tr002_EnterStore";178;yes;"Searchers";"Default zone";""
233314;2020-10-06T15:45:31.348+02:00;"SearchAnimal";0-10;"Try";"Tr002_EnterStore";181;yes;"Searchers";"Default zone";""
233330;2020-10-06T15:45:31.364+02:00;"SearchAnimal";0-31;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
233502;2020-10-06T15:45:31.536+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";288;yes;"Searchers";"Default zone";""
233503;2020-10-06T15:45:31.537+02:00;"BrowseForAnimals";0-49;"Try";"Tr004_SelectProductID";78;yes;"Browsers";"Default zone";"FI-FW-01;200"
233700;2020-10-06T15:45:31.734+02:00;"BrowseForAnimals";0-41;"Try";"Tr006_BackHome";37;yes;"Browsers";"Default zone";""
234542;2020-10-06T15:45:32.576+02:00;"BrowseForAnimals";0-47;"Try";"Tr003_Browse";36;yes;"Browsers";"Default zone";"Dogs;200"
235386;2020-10-06T15:45:33.420+02:00;"BrowseForAnimals";0-40;"Try";"Tr006_BackHome";36;yes;"Browsers";"Default zone";""
235426;2020-10-06T15:45:33.460+02:00;"SearchAnimal";0-18;"Try";"Tr001_HomePage";211;yes;"Searchers";"Default zone";""
235546;2020-10-06T15:45:33.580+02:00;"SearchAnimal";0-13;"Try";"Tr001_HomePage";206;yes;"Searchers";"Default zone";""
235710;2020-10-06T15:45:33.744+02:00;"BrowseForAnimals";0-36;"Try";"Tr002_EnterStore";174;yes;"Browsers";"Default zone";""
235745;2020-10-06T15:45:33.779+02:00;"BrowseForAnimals";0-46;"Try";"Tr005_ViewAnimal";74;yes;"Browsers";"Default zone";"EST-17;200"
235752;2020-10-06T15:45:33.786+02:00;"SearchAnimal";0-34;"Try";"Tr005_SeeDetails";41;yes;"Searchers";"Default zone";"EST-3;200"
236101;2020-10-06T15:45:34.135+02:00;"SearchAnimal";0-17;"Try";"Tr002_EnterStore";174;yes;"Searchers";"Default zone";""
236179;2020-10-06T15:45:34.213+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";174;yes;"Searchers";"Default zone";""
236543;2020-10-06T15:45:34.577+02:00;"SearchAnimal";0-30;"Try";"Tr006_BackHome";41;yes;"Searchers";"Default zone";""
236678;2020-10-06T15:45:34.712+02:00;"SearchAnimal";0-12;"Try";"Tr003_Search";74;yes;"Searchers";"Default zone";"Angel;200"
236984;2020-10-06T15:45:35.018+02:00;"BrowseForAnimals";0-49;"Try";"Tr005_ViewAnimal";74;yes;"Browsers";"Default zone";"EST-4;200"
236986;2020-10-06T15:45:35.020+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";78;yes;"Searchers";"Default zone";"Iguana;200"
237466;2020-10-06T15:45:35.500+02:00;"BrowseForAnimals";0-47;"Try";"Tr004_SelectProductID";70;yes;"Browsers";"Default zone";"K9-BD-01;200"
237794;2020-10-06T15:45:35.828+02:00;"SearchAnimal";0-13;"Try";"Tr002_EnterStore";176;yes;"Searchers";"Default zone";""
238022;2020-10-06T15:45:36.056+02:00;"SearchAnimal";0-15;"Try";"Tr001_HomePage";211;yes;"Searchers";"Default zone";""
238648;2020-10-06T15:45:36.682+02:00;"SearchAnimal";0-18;"Try";"Tr002_EnterStore";200;yes;"Searchers";"Default zone";""
238731;2020-10-06T15:45:36.765+02:00;"BrowseForAnimals";0-46;"Try";"Tr006_BackHome";35;yes;"Browsers";"Default zone";""
239127;2020-10-06T15:45:37.161+02:00;"SearchAnimal";0-17;"Try";"Tr003_Search";86;yes;"Searchers";"Default zone";"Parrot;200"
239213;2020-10-06T15:45:37.247+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";77;yes;"Searchers";"Default zone";"Poodle;200"
239505;2020-10-06T15:45:37.539+02:00;"SearchAnimal";0-12;"Try";"Tr004_SelectAnimal";111;yes;"Searchers";"Default zone";"FI-SW-01;200"
239575;2020-10-06T15:45:37.609+02:00;"BrowseForAnimals";0-36;"Try";"Tr003_Browse";42;yes;"Browsers";"Default zone";"Reptiles;200"
239656;2020-10-06T15:45:37.690+02:00;"SearchAnimal";0-34;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
239917;2020-10-06T15:45:37.951+02:00;"BrowseForAnimals";0-49;"Try";"Tr006_BackHome";33;yes;"Browsers";"Default zone";""
240422;2020-10-06T15:45:38.456+02:00;"SearchAnimal";0-10;"Try";"Tr004_SelectAnimal";79;yes;"Searchers";"Default zone";"RP-LI-02;200"
240748;2020-10-06T15:45:38.782+02:00;"SearchAnimal";0-19;"Try";"Tr001_HomePage";200;yes;"Searchers";"Default zone";""
240953;2020-10-06T15:45:38.987+02:00;"BrowseForAnimals";0-47;"Try";"Tr005_ViewAnimal";78;yes;"Browsers";"Default zone";"EST-6;200"
241344;2020-10-06T15:45:39.378+02:00;"SearchAnimal";0-9;"Try";"Tr004_SelectAnimal";67;yes;"Searchers";"Default zone";"K9-PO-02;200"
241416;2020-10-06T15:45:39.450+02:00;"SearchAnimal";0-33;"Try";"Tr001_HomePage";206;yes;"Searchers";"Default zone";""
241729;2020-10-06T15:45:39.763+02:00;"SearchAnimal";0-13;"Try";"Tr003_Search";78;yes;"Searchers";"Default zone";"Dalmation;200"
241874;2020-10-06T15:45:39.908+02:00;"SearchAnimal";0-15;"Try";"Tr002_EnterStore";242;yes;"Searchers";"Default zone";""
242198;2020-10-06T15:45:40.232+02:00;"SearchAnimal";0-18;"Try";"Tr003_Search";76;yes;"Searchers";"Default zone";"Gorilla;200"
242294;2020-10-06T15:45:40.328+02:00;"SearchAnimal";0-17;"Try";"Tr004_SelectAnimal";77;yes;"Searchers";"Default zone";"AV-CB-01;200"
242364;2020-10-06T15:45:40.398+02:00;"SearchAnimal";0-12;"Try";"Tr005_SeeDetails";42;yes;"Searchers";"Default zone";"EST-1;200"
242421;2020-10-06T15:45:40.455+02:00;"SearchAnimal";0-18;"Try";"Tr001_HomePage";221;yes;"Searchers";"Default zone";""
243628;2020-10-06T15:45:41.662+02:00;"SearchAnimal";0-19;"Try";"Tr002_EnterStore";218;yes;"Searchers";"Default zone";""
243631;2020-10-06T15:45:41.665+02:00;"BrowseForAnimals";0-36;"Try";"Tr004_SelectProductID";79;yes;"Browsers";"Default zone";"RP-LI-02;200"
243640;2020-10-06T15:45:41.674+02:00;"BrowseForAnimals";0-47;"Try";"Tr006_BackHome";34;yes;"Browsers";"Default zone";""
243980;2020-10-06T15:45:42.014+02:00;"SearchAnimal";0-15;"Try";"Tr003_Search";77;yes;"Searchers";"Default zone";"Cats;200"
244300;2020-10-06T15:45:42.334+02:00;"SearchAnimal";0-10;"Try";"Tr005_SeeDetails";41;yes;"Searchers";"Default zone";"EST-13;200"
244487;2020-10-06T15:45:42.521+02:00;"SearchAnimal";0-17;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-18;200"
244544;2020-10-06T15:45:42.578+02:00;"SearchAnimal";0-33;"Try";"Tr002_EnterStore";173;yes;"Searchers";"Default zone";""
244585;2020-10-06T15:45:42.619+02:00;"SearchAnimal";0-13;"Try";"Tr004_SelectAnimal";74;yes;"Searchers";"Default zone";"K9-DL-01;200"
245218;2020-10-06T15:45:43.252+02:00;"SearchAnimal";0-9;"Try";"Tr005_SeeDetails";36;yes;"Searchers";"Default zone";"EST-8;200"
245649;2020-10-06T15:45:43.683+02:00;"SearchAnimal";0-18;"Try";"Tr002_EnterStore";207;yes;"Searchers";"Default zone";""
245893;2020-10-06T15:45:43.927+02:00;"BrowseForAnimals";0-42;"Try";"Tr001_HomePage";203;yes;"Browsers";"Default zone";""
245987;2020-10-06T15:45:44.021+02:00;"SearchAnimal";0-19;"Try";"Tr003_Search";78;yes;"Searchers";"Default zone";"Monkey;200"
246130;2020-10-06T15:45:44.164+02:00;"SearchAnimal";0-11;"Try";"Tr001_HomePage";247;yes;"Searchers";"Default zone";""
246139;2020-10-06T15:45:44.173+02:00;"SearchAnimal";0-12;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
246285;2020-10-06T15:45:44.319+02:00;"SearchAnimal";0-19;"Try";"Tr001_HomePage";297;yes;"Searchers";"Default zone";""
246518;2020-10-06T15:45:44.552+02:00;"SearchAnimal";0-3;"Try";"Tr001_HomePage";299;yes;"Searchers";"Default zone";""
246928;2020-10-06T15:45:44.962+02:00;"SearchAnimal";0-22;"Try";"Tr001_HomePage";276;yes;"Searchers";"Default zone";""
247111;2020-10-06T15:45:45.145+02:00;"BrowseForAnimals";0-36;"Try";"Tr005_ViewAnimal";78;yes;"Browsers";"Default zone";"EST-13;200"
247128;2020-10-06T15:45:45.162+02:00;"SearchAnimal";0-10;"Try";"Tr006_BackHome";36;yes;"Searchers";"Default zone";""
247182;2020-10-06T15:45:45.216+02:00;"SearchAnimal";0-14;"Try";"Tr001_HomePage";301;yes;"Searchers";"Default zone";""
247203;2020-10-06T15:45:45.237+02:00;"SearchAnimal";0-23;"Try";"Tr001_HomePage";325;yes;"Searchers";"Default zone";""
247861;2020-10-06T15:45:45.895+02:00;"SearchAnimal";0-17;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
247868;2020-10-06T15:45:45.902+02:00;"SearchAnimal";0-15;"Try";"Tr004_SelectAnimal";76;yes;"Searchers";"Default zone";"FL-DLH-02;200"
247974;2020-10-06T15:45:46.008+02:00;"SearchAnimal";0-13;"Try";"Tr005_SeeDetails";38;yes;"Searchers";"Default zone";"EST-10;200"
248083;2020-10-06T15:45:46.117+02:00;"SearchAnimal";0-33;"Try";"Tr003_Search";78;yes;"Searchers";"Default zone";"Fish;200"
248181;2020-10-06T15:45:46.215+02:00;"SearchAnimal";0-18;"Try";"Tr003_Search";75;yes;"Searchers";"Default zone";"Reptiles;200"
248444;2020-10-06T15:45:46.478+02:00;"BrowseForAnimals";0-42;"Try";"Tr002_EnterStore";190;yes;"Browsers";"Default zone";""
248477;2020-10-06T15:45:46.511+02:00;"SearchAnimal";0-11;"Try";"Tr002_EnterStore";181;yes;"Searchers";"Default zone";""
248691;2020-10-06T15:45:46.725+02:00;"SearchAnimal";0-20;"Try";"Tr001_HomePage";809;yes;"Searchers";"Default zone";""
248732;2020-10-06T15:45:46.766+02:00;"SearchAnimal";0-3;"Try";"Tr002_EnterStore";176;yes;"Searchers";"Default zone";""
248778;2020-10-06T15:45:46.812+02:00;"SearchAnimal";0-9;"Try";"Tr006_BackHome";37;yes;"Searchers";"Default zone";""
249306;2020-10-06T15:45:47.340+02:00;"SearchAnimal";0-22;"Try";"Tr002_EnterStore";171;yes;"Searchers";"Default zone";""
250002;2020-10-06T15:45:48.036+02:00;"SearchAnimal";0-16;"Try";"Tr001_HomePage";349;yes;"Searchers";"Default zone";""
250107;2020-10-06T15:45:48.141+02:00;"SearchAnimal";0-23;"Try";"Tr002_EnterStore";182;yes;"Searchers";"Default zone";""
250268;2020-10-06T15:45:48.302+02:00;"SearchAnimal";0-14;"Try";"Tr002_EnterStore";184;yes;"Searchers";"Default zone";""
250376;2020-10-06T15:45:48.410+02:00;"SearchAnimal";0-19;"Try";"Tr002_EnterStore";219;yes;"Searchers";"Default zone";""
250477;2020-10-06T15:45:48.511+02:00;"SearchAnimal";0-13;"Try";"Tr006_BackHome";37;yes;"Searchers";"Default zone";""
250761;2020-10-06T15:45:48.795+02:00;"SearchAnimal";0-15;"Try";"Tr005_SeeDetails";42;yes;"Searchers";"Default zone";"EST-16;200"
250763;2020-10-06T15:45:48.797+02:00;"BrowseForAnimals";0-36;"Try";"Tr006_BackHome";42;yes;"Browsers";"Default zone";""
250933;2020-10-06T15:45:48.967+02:00;"SearchAnimal";0-18;"Try";"Tr004_SelectAnimal";79;yes;"Searchers";"Default zone";"RP-LI-02;200"
250972;2020-10-06T15:45:49.006+02:00;"SearchAnimal";0-3;"Try";"Tr003_Search";83;yes;"Searchers";"Default zone";"Snake;200"
251316;2020-10-06T15:45:49.350+02:00;"SearchAnimal";0-33;"Try";"Tr004_SelectAnimal";73;yes;"Searchers";"Default zone";"FI-FW-01;200"
251861;2020-10-06T15:45:49.895+02:00;"SearchAnimal";0-20;"Try";"Tr002_EnterStore";217;yes;"Searchers";"Default zone";""
251957;2020-10-06T15:45:49.991+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";202;yes;"Searchers";"Default zone";""
252248;2020-10-06T15:45:50.282+02:00;"SearchAnimal";0-11;"Try";"Tr003_Search";75;yes;"Searchers";"Default zone";"Dog;200"
252251;2020-10-06T15:45:50.285+02:00;"BrowseForAnimals";0-42;"Try";"Tr003_Browse";37;yes;"Browsers";"Default zone";"Birds;200"
252889;2020-10-06T15:45:50.923+02:00;"SearchAnimal";0-22;"Try";"Tr003_Search";77;yes;"Searchers";"Default zone";"Bird;200"
253369;2020-10-06T15:45:51.403+02:00;"SearchAnimal";0-14;"Try";"Tr003_Search";79;yes;"Searchers";"Default zone";"Koi;200"
253462;2020-10-06T15:45:51.496+02:00;"SearchAnimal";0-2;"Try";"Tr001_HomePage";248;yes;"Searchers";"Default zone";""
253488;2020-10-06T15:45:51.522+02:00;"SearchAnimal";0-19;"Try";"Tr003_Search";74;yes;"Searchers";"Default zone";"Goldfish;200"
253529;2020-10-06T15:45:51.563+02:00;"SearchAnimal";0-23;"Try";"Tr003_Search";86;yes;"Searchers";"Default zone";"Tiger;200"
253722;2020-10-06T15:45:51.756+02:00;"SearchAnimal";0-3;"Try";"Tr004_SelectAnimal";70;yes;"Searchers";"Default zone";"RP-SN-01;200"
253752;2020-10-06T15:45:51.786+02:00;"SearchAnimal";0-33;"Try";"Tr005_SeeDetails";38;yes;"Searchers";"Default zone";"EST-4;200"
