Elapsed;Time;User Path;Virtual User ID;Parent;Element;Response time;Success;Population;Zone;CustumValue
249618;2020-09-30T19:39:32.637+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";327;yes;"Searchers";"Default zone";""
250002;2020-09-30T19:39:33.021+02:00;"BrowseForAnimals";0-12;"Try";"Tr002_EnterStore";335;yes;"Browsers";"Default zone";""
251134;2020-09-30T19:39:34.153+02:00;"SearchAnimal";0-8;"Try";"Tr001_HomePage";614;yes;"Searchers";"Default zone";""
252114;2020-09-30T19:39:35.133+02:00;"SearchAnimal";0-10;"Try";"Tr005_SeeDetails";61;yes;"Searchers";"Default zone";"EST-18;200"
252234;2020-09-30T19:39:35.253+02:00;"BrowseForAnimals";0-15;"Try";"Tr002_EnterStore";502;yes;"Browsers";"Default zone";""
252412;2020-09-30T19:39:35.431+02:00;"BrowseForAnimals";0-14;"Try";"Tr003_Browse";96;yes;"Browsers";"Default zone";"Cats;200"
252875;2020-09-30T19:39:35.894+02:00;"BrowseForAnimals";0-12;"Try";"Tr003_Browse";66;yes;"Browsers";"Default zone";"Fish;200"
253659;2020-09-30T19:39:36.678+02:00;"BrowseForAnimals";0-17;"Try";"Tr006_BackHome";70;yes;"Browsers";"Default zone";""
254097;2020-09-30T19:39:37.116+02:00;"SearchAnimal";0-8;"Try";"Tr002_EnterStore";288;yes;"Searchers";"Default zone";""
254239;2020-09-30T19:39:37.258+02:00;"SearchAnimal";0-6;"Try";"Tr006_BackHome";290;yes;"Searchers";"Default zone";""
255097;2020-09-30T19:39:38.116+02:00;"SearchAnimal";0-10;"Try";"Tr006_BackHome";62;yes;"Searchers";"Default zone";""
255147;2020-09-30T19:39:38.166+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";620;yes;"Searchers";"Default zone";""
255290;2020-09-30T19:39:38.309+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";435;yes;"Searchers";"Default zone";"Poodle;200"
255656;2020-09-30T19:39:38.675+02:00;"BrowseForAnimals";0-15;"Try";"Tr003_Browse";67;yes;"Browsers";"Default zone";"Dogs;200"
257108;2020-09-30T19:39:40.127+02:00;"SearchAnimal";0-8;"Try";"Tr003_Search";307;yes;"Searchers";"Default zone";"Dalmation;200"
257511;2020-09-30T19:39:40.530+02:00;"BrowseForAnimals";0-12;"Try";"Tr004_SelectProductID";229;yes;"Browsers";"Default zone";"FI-FW-01;200"
257892;2020-09-30T19:39:40.911+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";336;yes;"Searchers";"Default zone";""
257893;2020-09-30T19:39:40.912+02:00;"BrowseForAnimals";0-14;"Try";"Tr004_SelectProductID";347;yes;"Browsers";"Default zone";"FL-DLH-02;200"
257937;2020-09-30T19:39:40.956+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";697;yes;"Searchers";"Default zone";""
258580;2020-09-30T19:39:41.599+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";541;yes;"Searchers";"Default zone";""
260282;2020-09-30T19:39:43.301+02:00;"BrowseForAnimals";0-12;"Try";"Tr005_ViewAnimal";140;yes;"Browsers";"Default zone";"EST-5;200"
261062;2020-09-30T19:39:44.081+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";139;yes;"Searchers";"Default zone";"Gorilla;200"
261227;2020-09-30T19:39:44.246+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";180;yes;"Searchers";"Default zone";"K9-PO-02;200"
261623;2020-09-30T19:39:44.642+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";556;yes;"Searchers";"Default zone";""
261907;2020-09-30T19:39:44.926+02:00;"BrowseForAnimals";0-15;"Try";"Tr004_SelectProductID";261;yes;"Browsers";"Default zone";"K9-BD-01;200"
262625;2020-09-30T19:39:45.644+02:00;"SearchAnimal";0-8;"Try";"Tr004_SelectAnimal";323;yes;"Searchers";"Default zone";"K9-DL-01;200"
262636;2020-09-30T19:39:45.655+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";295;yes;"Searchers";"Default zone";""
263216;2020-09-30T19:39:46.235+02:00;"SearchAnimal";0-4;"Try";"Tr001_HomePage";689;yes;"Searchers";"Default zone";""
263221;2020-09-30T19:39:46.240+02:00;"BrowseForAnimals";0-12;"Try";"Tr006_BackHome";65;yes;"Browsers";"Default zone";""
263317;2020-09-30T19:39:46.336+02:00;"BrowseForAnimals";0-14;"Try";"Tr005_ViewAnimal";414;yes;"Browsers";"Default zone";"EST-16;200"
264297;2020-09-30T19:39:47.316+02:00;"SearchAnimal";0-1;"Try";"Tr002_EnterStore";468;yes;"Searchers";"Default zone";""
265751;2020-09-30T19:39:48.770+02:00;"BrowseForAnimals";0-15;"Try";"Tr005_ViewAnimal";129;yes;"Browsers";"Default zone";"EST-6;200"
266226;2020-09-30T19:39:49.245+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";65;yes;"Searchers";"Default zone";"EST-8;200"
266309;2020-09-30T19:39:49.328+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";311;yes;"Searchers";"Default zone";""
266651;2020-09-30T19:39:49.670+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";136;yes;"Searchers";"Default zone";"Cats;200"
267096;2020-09-30T19:39:50.115+02:00;"SearchAnimal";0-8;"Try";"Tr005_SeeDetails";60;yes;"Searchers";"Default zone";"EST-10;200"
267260;2020-09-30T19:39:50.279+02:00;"SearchAnimal";0-1;"Try";"Tr003_Search";164;yes;"Searchers";"Default zone";"Monkey;200"
267330;2020-09-30T19:39:50.349+02:00;"SearchAnimal";0-4;"Try";"Tr002_EnterStore";286;yes;"Searchers";"Default zone";""
267833;2020-09-30T19:39:50.852+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";565;yes;"Searchers";"Default zone";""
268779;2020-09-30T19:39:51.798+02:00;"SearchAnimal";0-0;"Try";"Tr001_HomePage";583;yes;"Searchers";"Default zone";""
268879;2020-09-30T19:39:51.898+02:00;"BrowseForAnimals";0-14;"Try";"Tr006_BackHome";294;yes;"Browsers";"Default zone";""
269854;2020-09-30T19:39:52.873+02:00;"SearchAnimal";0-8;"Try";"Tr006_BackHome";60;yes;"Searchers";"Default zone";""
270092;2020-09-30T19:39:53.111+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";69;yes;"Searchers";"Default zone";""
270264;2020-09-30T19:39:53.283+02:00;"SearchAnimal";0-5;"Try";"Tr004_SelectAnimal";143;yes;"Searchers";"Default zone";"FL-DLH-02;200"
270375;2020-09-30T19:39:53.394+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";139;yes;"Searchers";"Default zone";"Fish;200"
270453;2020-09-30T19:39:53.472+02:00;"BrowseForAnimals";0-15;"Try";"Tr006_BackHome";58;yes;"Browsers";"Default zone";""
271081;2020-09-30T19:39:54.100+02:00;"SearchAnimal";0-4;"Try";"Tr003_Search";146;yes;"Searchers";"Default zone";"Reptiles;200"
271218;2020-09-30T19:39:54.237+02:00;"SearchAnimal";0-3;"Try";"Tr001_HomePage";690;yes;"Searchers";"Default zone";""
272623;2020-09-30T19:39:55.642+02:00;"SearchAnimal";0-9;"Try";"Tr004_SelectAnimal";147;yes;"Searchers";"Default zone";"FI-FW-01;200"
272650;2020-09-30T19:39:55.669+02:00;"SearchAnimal";0-5;"Try";"Tr005_SeeDetails";70;yes;"Searchers";"Default zone";"EST-16;200"
273380;2020-09-30T19:39:56.399+02:00;"SearchAnimal";0-1;"Try";"Tr002_EnterStore";515;yes;"Searchers";"Default zone";""
274140;2020-09-30T19:39:57.159+02:00;"BrowseForAnimals";0-16;"Try";"Tr001_HomePage";579;yes;"Browsers";"Default zone";""
274759;2020-09-30T19:39:57.778+02:00;"SearchAnimal";0-4;"Try";"Tr004_SelectAnimal";137;yes;"Searchers";"Default zone";"RP-LI-02;200"
274776;2020-09-30T19:39:57.795+02:00;"SearchAnimal";0-9;"Try";"Tr005_SeeDetails";73;yes;"Searchers";"Default zone";"EST-4;200"
275410;2020-09-30T19:39:58.429+02:00;"SearchAnimal";0-0;"Try";"Tr002_EnterStore";650;yes;"Searchers";"Default zone";""
276910;2020-09-30T19:39:59.929+02:00;"SearchAnimal";0-4;"Try";"Tr005_SeeDetails";86;yes;"Searchers";"Default zone";"EST-13;200"
277787;2020-09-30T19:40:00.806+02:00;"SearchAnimal";0-3;"Try";"Tr002_EnterStore";642;yes;"Searchers";"Default zone";""
278199;2020-09-30T19:40:01.218+02:00;"SearchAnimal";0-5;"Try";"Tr006_BackHome";252;yes;"Searchers";"Default zone";""
278971;2020-09-30T19:40:01.990+02:00;"SearchAnimal";0-1;"Try";"Tr003_Search";447;yes;"Searchers";"Default zone";"Snake;200"
278983;2020-09-30T19:40:02.002+02:00;"BrowseForAnimals";0-16;"Try";"Tr002_EnterStore";282;yes;"Browsers";"Default zone";""
279197;2020-09-30T19:40:02.216+02:00;"SearchAnimal";0-0;"Try";"Tr003_Search";155;yes;"Searchers";"Default zone";"Dog;200"
279389;2020-09-30T19:40:02.408+02:00;"SearchAnimal";0-9;"Try";"Tr006_BackHome";74;yes;"Searchers";"Default zone";""
279534;2020-09-30T19:40:02.553+02:00;"SearchAnimal";0-4;"Try";"Tr006_BackHome";71;yes;"Searchers";"Default zone";""
280243;2020-09-30T19:40:03.262+02:00;"BrowseForAnimals";0-17;"Try";"Tr001_HomePage";676;yes;"Browsers";"Default zone";""
280253;2020-09-30T19:40:03.272+02:00;"SearchAnimal";0-11;"Try";"Tr001_HomePage";728;yes;"Searchers";"Default zone";""
282705;2020-09-30T19:40:05.724+02:00;"BrowseForAnimals";0-13;"Try";"Tr001_HomePage";1176;yes;"Browsers";"Default zone";""
283262;2020-09-30T19:40:06.281+02:00;"SearchAnimal";0-1;"Try";"Tr004_SelectAnimal";145;yes;"Searchers";"Default zone";"RP-SN-01;200"
283431;2020-09-30T19:40:06.450+02:00;"SearchAnimal";0-3;"Try";"Tr003_Search";519;yes;"Searchers";"Default zone";"Bird;200"
284344;2020-09-30T19:40:07.363+02:00;"BrowseForAnimals";0-16;"Try";"Tr003_Browse";234;yes;"Browsers";"Default zone";"Reptiles;200"
285037;2020-09-30T19:40:08.056+02:00;"SearchAnimal";0-0;"Try";"Tr004_SelectAnimal";280;yes;"Searchers";"Default zone";"K9-BD-01;200"
285614;2020-09-30T19:40:08.633+02:00;"BrowseForAnimals";0-17;"Try";"Tr002_EnterStore";490;yes;"Browsers";"Default zone";""
286690;2020-09-30T19:40:09.709+02:00;"SearchAnimal";0-11;"Try";"Tr002_EnterStore";529;yes;"Searchers";"Default zone";""
287379;2020-09-30T19:40:10.398+02:00;"BrowseForAnimals";0-16;"Try";"Tr004_SelectProductID";119;yes;"Browsers";"Default zone";"RP-LI-02;200"
287910;2020-09-30T19:40:10.929+02:00;"BrowseForAnimals";0-13;"Try";"Tr002_EnterStore";491;yes;"Browsers";"Default zone";""
287948;2020-09-30T19:40:10.967+02:00;"SearchAnimal";0-1;"Try";"Tr005_SeeDetails";71;yes;"Searchers";"Default zone";"EST-12;200"
288092;2020-09-30T19:40:11.111+02:00;"SearchAnimal";0-2;"Try";"Tr001_HomePage";561;yes;"Searchers";"Default zone";""
288179;2020-09-30T19:40:11.198+02:00;"SearchAnimal";0-3;"Try";"Tr004_SelectAnimal";132;yes;"Searchers";"Default zone";"AV-CB-01;200"
289113;2020-09-30T19:40:12.132+02:00;"SearchAnimal";0-0;"Try";"Tr005_SeeDetails";68;yes;"Searchers";"Default zone";"EST-6;200"
289968;2020-09-30T19:40:12.987+02:00;"SearchAnimal";0-11;"Try";"Tr003_Search";199;yes;"Searchers";"Default zone";"Koi;200"
290483;2020-09-30T19:40:13.502+02:00;"SearchAnimal";0-2;"Try";"Tr002_EnterStore";303;yes;"Searchers";"Default zone";""
290670;2020-09-30T19:40:13.689+02:00;"SearchAnimal";0-1;"Try";"Tr006_BackHome";79;yes;"Searchers";"Default zone";""
291065;2020-09-30T19:40:14.084+02:00;"BrowseForAnimals";0-16;"Try";"Tr005_ViewAnimal";129;yes;"Browsers";"Default zone";"EST-13;200"
291668;2020-09-30T19:40:14.687+02:00;"BrowseForAnimals";0-17;"Try";"Tr003_Browse";226;yes;"Browsers";"Default zone";"Birds;200"
292248;2020-09-30T19:40:15.267+02:00;"SearchAnimal";0-0;"Try";"Tr006_BackHome";60;yes;"Searchers";"Default zone";""
292510;2020-09-30T19:40:15.529+02:00;"SearchAnimal";0-3;"Try";"Tr005_SeeDetails";72;yes;"Searchers";"Default zone";"EST-18;200"
293614;2020-09-30T19:40:16.633+02:00;"BrowseForAnimals";0-13;"Try";"Tr003_Browse";276;no;"Browsers";"Default zone";"Snakes;500"
293665;2020-09-30T19:40:16.684+02:00;"SearchAnimal";0-2;"Try";"Tr003_Search";140;yes;"Searchers";"Default zone";"Goldfish;200"
294324;2020-09-30T19:40:17.343+02:00;"BrowseForAnimals";0-13;"Try";"Tr001_HomePage";705;yes;"Browsers";"Default zone";""
295342;2020-09-30T19:40:18.361+02:00;"BrowseForAnimals";0-16;"Try";"Tr006_BackHome";63;yes;"Browsers";"Default zone";""
295447;2020-09-30T19:40:18.466+02:00;"SearchAnimal";0-3;"Try";"Tr006_BackHome";73;yes;"Searchers";"Default zone";""
295468;2020-09-30T19:40:18.487+02:00;"SearchAnimal";0-11;"Try";"Tr004_SelectAnimal";275;yes;"Searchers";"Default zone";"FI-FW-01;200"
296139;2020-09-30T19:40:19.158+02:00;"SearchAnimal";0-10;"Try";"Tr001_HomePage";554;yes;"Searchers";"Default zone";""
297224;2020-09-30T19:40:20.243+02:00;"BrowseForAnimals";0-17;"Try";"Tr004_SelectProductID";379;yes;"Browsers";"Default zone";"AV-CB-01;200"
297520;2020-09-30T19:40:20.539+02:00;"BrowseForAnimals";0-13;"Try";"Tr002_EnterStore";300;yes;"Browsers";"Default zone";""
297637;2020-09-30T19:40:20.656+02:00;"SearchAnimal";0-2;"Try";"Tr004_SelectAnimal";144;yes;"Searchers";"Default zone";"FI-FW-02;200"
299082;2020-09-30T19:40:22.101+02:00;"SearchAnimal";0-6;"Try";"Tr001_HomePage";556;yes;"Searchers";"Default zone";""
299943;2020-09-30T19:40:22.962+02:00;"BrowseForAnimals";0-14;"Try";"Tr001_HomePage";914;yes;"Browsers";"Default zone";""
300368;2020-09-30T19:40:23.387+02:00;"SearchAnimal";0-10;"Try";"Tr002_EnterStore";506;yes;"Searchers";"Default zone";""
300789;2020-09-30T19:40:23.808+02:00;"SearchAnimal";0-11;"Try";"Tr005_SeeDetails";374;yes;"Searchers";"Default zone";"EST-4;200"
300884;2020-09-30T19:40:23.903+02:00;"BrowseForAnimals";0-17;"Try";"Tr005_ViewAnimal";150;yes;"Browsers";"Default zone";"EST-18;200"
301947;2020-09-30T19:40:24.966+02:00;"BrowseForAnimals";0-15;"Try";"Tr001_HomePage";1532;yes;"Browsers";"Default zone";""
303085;2020-09-30T19:40:26.104+02:00;"BrowseForAnimals";0-14;"Try";"Tr002_EnterStore";396;yes;"Browsers";"Default zone";""
303184;2020-09-30T19:40:26.203+02:00;"BrowseForAnimals";0-13;"Try";"Tr003_Browse";321;yes;"Browsers";"Default zone";"Cats;200"
303236;2020-09-30T19:40:26.255+02:00;"SearchAnimal";0-2;"Try";"Tr005_SeeDetails";320;yes;"Searchers";"Default zone";"EST-21;200"
303323;2020-09-30T19:40:26.342+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";178;yes;"Searchers";"Default zone";"Tiger;200"
303736;2020-09-30T19:40:26.755+02:00;"SearchAnimal";0-6;"Try";"Tr002_EnterStore";306;yes;"Searchers";"Default zone";""
304026;2020-09-30T19:40:27.045+02:00;"BrowseForAnimals";0-17;"Try";"Tr006_BackHome";74;yes;"Browsers";"Default zone";""
304231;2020-09-30T19:40:27.250+02:00;"SearchAnimal";0-7;"Try";"Tr001_HomePage";703;yes;"Searchers";"Default zone";""
304983;2020-09-30T19:40:28.002+02:00;"SearchAnimal";0-11;"Try";"Tr006_BackHome";65;yes;"Searchers";"Default zone";""
305748;2020-09-30T19:40:28.767+02:00;"SearchAnimal";0-10;"Try";"Tr004_SelectAnimal";129;yes;"Searchers";"Default zone";"FI-SW-02;200"
305920;2020-09-30T19:40:28.939+02:00;"BrowseForAnimals";0-15;"Try";"Tr002_EnterStore";301;yes;"Browsers";"Default zone";""
306062;2020-09-30T19:40:29.081+02:00;"BrowseForAnimals";0-13;"Try";"Tr004_SelectProductID";131;yes;"Browsers";"Default zone";"FL-DLH-02;200"
307533;2020-09-30T19:40:30.552+02:00;"BrowseForAnimals";0-14;"Try";"Tr003_Browse";79;yes;"Browsers";"Default zone";"Fish;200"
307670;2020-09-30T19:40:30.689+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";295;yes;"Searchers";"Default zone";""
308056;2020-09-30T19:40:31.075+02:00;"BrowseForAnimals";0-15;"Try";"Tr003_Browse";66;yes;"Browsers";"Default zone";"Dogs;200"
308170;2020-09-30T19:40:31.189+02:00;"SearchAnimal";0-10;"Try";"Tr005_SeeDetails";71;yes;"Searchers";"Default zone";"EST-3;200"
308889;2020-09-30T19:40:31.908+02:00;"BrowseForAnimals";0-13;"Try";"Tr005_ViewAnimal";125;yes;"Browsers";"Default zone";"EST-17;200"
309000;2020-09-30T19:40:32.019+02:00;"SearchAnimal";0-2;"Try";"Tr006_BackHome";297;yes;"Searchers";"Default zone";""
309583;2020-09-30T19:40:32.602+02:00;"SearchAnimal";0-6;"Try";"Tr003_Search";360;yes;"Searchers";"Default zone";"Shark ;200"
311210;2020-09-30T19:40:34.229+02:00;"BrowseForAnimals";0-15;"Try";"Tr004_SelectProductID";131;yes;"Browsers";"Default zone";"K9-BD-01;200"
311210;2020-09-30T19:40:34.229+02:00;"BrowseForAnimals";0-14;"Try";"Tr004_SelectProductID";139;yes;"Browsers";"Default zone";"FI-FW-01;200"
312116;2020-09-30T19:40:35.135+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";164;yes;"Searchers";"Default zone";"Angel;200"
312422;2020-09-30T19:40:35.441+02:00;"BrowseForAnimals";0-13;"Try";"Tr006_BackHome";63;yes;"Browsers";"Default zone";""
312556;2020-09-30T19:40:35.575+02:00;"SearchAnimal";0-6;"Try";"Tr004_SelectAnimal";122;yes;"Searchers";"Default zone";"FI-SW-02;200"
314135;2020-09-30T19:40:37.154+02:00;"BrowseForAnimals";0-14;"Try";"Tr005_ViewAnimal";142;yes;"Browsers";"Default zone";"EST-4;200"
314326;2020-09-30T19:40:37.345+02:00;"SearchAnimal";0-10;"Try";"Tr006_BackHome";339;yes;"Searchers";"Default zone";""
314519;2020-09-30T19:40:37.538+02:00;"BrowseForAnimals";0-15;"Try";"Tr005_ViewAnimal";130;yes;"Browsers";"Default zone";"EST-6;200"
314835;2020-09-30T19:40:37.854+02:00;"SearchAnimal";0-6;"Try";"Tr005_SeeDetails";61;yes;"Searchers";"Default zone";"EST-3;200"
315209;2020-09-30T19:40:38.228+02:00;"BrowseForAnimals";0-12;"Try";"Tr001_HomePage";639;yes;"Browsers";"Default zone";""
315764;2020-09-30T19:40:38.783+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";117;yes;"Searchers";"Default zone";"FI-SW-01;200"
318123;2020-09-30T19:40:41.142+02:00;"SearchAnimal";0-8;"Try";"Tr001_HomePage";601;yes;"Searchers";"Default zone";""
318851;2020-09-30T19:40:41.870+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";65;yes;"Searchers";"Default zone";"EST-1;200"
318855;2020-09-30T19:40:41.874+02:00;"BrowseForAnimals";0-14;"Try";"Tr006_BackHome";71;yes;"Browsers";"Default zone";""
318879;2020-09-30T19:40:41.898+02:00;"SearchAnimal";0-0;"Try";"Tr001_HomePage";680;yes;"Searchers";"Default zone";""
320079;2020-09-30T19:40:43.098+02:00;"SearchAnimal";0-6;"Try";"Tr006_BackHome";134;yes;"Searchers";"Default zone";""
320738;2020-09-30T19:40:43.757+02:00;"BrowseForAnimals";0-15;"Try";"Tr006_BackHome";279;yes;"Browsers";"Default zone";""
321271;2020-09-30T19:40:44.290+02:00;"BrowseForAnimals";0-12;"Try";"Tr002_EnterStore";801;yes;"Browsers";"Default zone";""
322333;2020-09-30T19:40:45.352+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";135;yes;"Searchers";"Default zone";""
322406;2020-09-30T19:40:45.425+02:00;"SearchAnimal";0-0;"Try";"Tr002_EnterStore";444;yes;"Searchers";"Default zone";""
322943;2020-09-30T19:40:45.962+02:00;"SearchAnimal";0-8;"Try";"Tr002_EnterStore";288;yes;"Searchers";"Default zone";""
322976;2020-09-30T19:40:45.995+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";708;yes;"Searchers";"Default zone";""
324302;2020-09-30T19:40:47.321+02:00;"BrowseForAnimals";0-12;"Try";"Tr003_Browse";73;yes;"Browsers";"Default zone";"Reptiles;200"
325678;2020-09-30T19:40:48.697+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";635;yes;"Searchers";"Default zone";""
326087;2020-09-30T19:40:49.106+02:00;"SearchAnimal";0-4;"Try";"Tr001_HomePage";557;yes;"Searchers";"Default zone";""
326541;2020-09-30T19:40:49.560+02:00;"SearchAnimal";0-0;"Try";"Tr003_Search";169;yes;"Searchers";"Default zone";"Iguana;200"
327108;2020-09-30T19:40:50.127+02:00;"BrowseForAnimals";0-16;"Try";"Tr001_HomePage";544;yes;"Browsers";"Default zone";""
328673;2020-09-30T19:40:51.692+02:00;"SearchAnimal";0-1;"Try";"Tr002_EnterStore";511;yes;"Searchers";"Default zone";""
328914;2020-09-30T19:40:51.933+02:00;"BrowseForAnimals";0-12;"Try";"Tr004_SelectProductID";129;yes;"Browsers";"Default zone";"RP-LI-02;200"
328951;2020-09-30T19:40:51.970+02:00;"SearchAnimal";0-8;"Try";"Tr003_Search";400;yes;"Searchers";"Default zone";"Parrot;200"
329159;2020-09-30T19:40:52.178+02:00;"SearchAnimal";0-4;"Try";"Tr002_EnterStore";336;yes;"Searchers";"Default zone";""
329623;2020-09-30T19:40:52.642+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";338;yes;"Searchers";"Default zone";""
329639;2020-09-30T19:40:52.658+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";570;yes;"Searchers";"Default zone";""
330103;2020-09-30T19:40:53.122+02:00;"SearchAnimal";0-11;"Try";"Tr001_HomePage";575;yes;"Searchers";"Default zone";""
331100;2020-09-30T19:40:54.119+02:00;"SearchAnimal";0-1;"Try";"Tr003_Search";159;yes;"Searchers";"Default zone";"Poodle;200"
331502;2020-09-30T19:40:54.521+02:00;"SearchAnimal";0-4;"Try";"Tr003_Search";133;yes;"Searchers";"Default zone";"Dalmation;200"
332028;2020-09-30T19:40:55.047+02:00;"BrowseForAnimals";0-12;"Try";"Tr005_ViewAnimal";128;yes;"Browsers";"Default zone";"EST-13;200"
332779;2020-09-30T19:40:55.798+02:00;"SearchAnimal";0-0;"Try";"Tr004_SelectAnimal";331;yes;"Searchers";"Default zone";"RP-LI-02;200"
332871;2020-09-30T19:40:55.890+02:00;"BrowseForAnimals";0-16;"Try";"Tr002_EnterStore";544;yes;"Browsers";"Default zone";""
333060;2020-09-30T19:40:56.079+02:00;"SearchAnimal";0-8;"Try";"Tr004_SelectAnimal";153;yes;"Searchers";"Default zone";"AV-CB-01;200"
333844;2020-09-30T19:40:56.863+02:00;"SearchAnimal";0-11;"Try";"Tr002_EnterStore";321;yes;"Searchers";"Default zone";""
334647;2020-09-30T19:40:57.666+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";191;yes;"Searchers";"Default zone";"Gorilla;200"
334802;2020-09-30T19:40:57.821+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";353;yes;"Searchers";"Default zone";""
335308;2020-09-30T19:40:58.327+02:00;"SearchAnimal";0-4;"Try";"Tr004_SelectAnimal";159;yes;"Searchers";"Default zone";"K9-DL-01;200"
335407;2020-09-30T19:40:58.426+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";754;yes;"Searchers";"Default zone";""
335474;2020-09-30T19:40:58.493+02:00;"SearchAnimal";0-1;"Try";"Tr004_SelectAnimal";122;yes;"Searchers";"Default zone";"K9-PO-02;200"
336257;2020-09-30T19:40:59.276+02:00;"SearchAnimal";0-0;"Try";"Tr005_SeeDetails";71;yes;"Searchers";"Default zone";"EST-13;200"
336543;2020-09-30T19:40:59.562+02:00;"BrowseForAnimals";0-12;"Try";"Tr006_BackHome";65;yes;"Browsers";"Default zone";""
336585;2020-09-30T19:40:59.604+02:00;"SearchAnimal";0-8;"Try";"Tr005_SeeDetails";64;yes;"Searchers";"Default zone";"EST-18;200"
336818;2020-09-30T19:40:59.837+02:00;"BrowseForAnimals";0-16;"Try";"Tr003_Browse";62;yes;"Browsers";"Default zone";"Birds;200"
337150;2020-09-30T19:41:00.169+02:00;"SearchAnimal";0-3;"Try";"Tr001_HomePage";619;yes;"Searchers";"Default zone";""
337436;2020-09-30T19:41:00.455+02:00;"SearchAnimal";0-11;"Try";"Tr003_Search";137;yes;"Searchers";"Default zone";"Monkey;200"
337457;2020-09-30T19:41:00.476+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";184;yes;"Searchers";"Default zone";"Cats;200"
338078;2020-09-30T19:41:01.097+02:00;"SearchAnimal";0-11;"Try";"Tr001_HomePage";634;yes;"Searchers";"Default zone";""
338525;2020-09-30T19:41:01.544+02:00;"SearchAnimal";0-0;"Try";"Tr006_BackHome";71;yes;"Searchers";"Default zone";""
338664;2020-09-30T19:41:01.683+02:00;"SearchAnimal";0-4;"Try";"Tr005_SeeDetails";69;yes;"Searchers";"Default zone";"EST-10;200"
339511;2020-09-30T19:41:02.530+02:00;"SearchAnimal";0-8;"Try";"Tr006_BackHome";63;yes;"Searchers";"Default zone";""
339953;2020-09-30T19:41:02.972+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";275;yes;"Searchers";"Default zone";""
340410;2020-09-30T19:41:03.429+02:00;"SearchAnimal";0-1;"Try";"Tr005_SeeDetails";62;yes;"Searchers";"Default zone";"EST-8;200"
340526;2020-09-30T19:41:03.545+02:00;"SearchAnimal";0-11;"Try";"Tr002_EnterStore";296;yes;"Searchers";"Default zone";""
341455;2020-09-30T19:41:04.474+02:00;"SearchAnimal";0-3;"Try";"Tr002_EnterStore";281;yes;"Searchers";"Default zone";""
341537;2020-09-30T19:41:04.556+02:00;"SearchAnimal";0-9;"Try";"Tr004_SelectAnimal";132;yes;"Searchers";"Default zone";"FL-DLH-02;200"
341856;2020-09-30T19:41:04.875+02:00;"BrowseForAnimals";0-16;"Try";"Tr004_SelectProductID";144;yes;"Browsers";"Default zone";"AV-CB-01;200"
343101;2020-09-30T19:41:06.120+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";178;yes;"Searchers";"Default zone";"Fish;200"
343176;2020-09-30T19:41:06.195+02:00;"SearchAnimal";0-11;"Try";"Tr003_Search";137;yes;"Searchers";"Default zone";"Reptiles;200"
344326;2020-09-30T19:41:07.345+02:00;"SearchAnimal";0-4;"Try";"Tr006_BackHome";234;yes;"Searchers";"Default zone";""
344522;2020-09-30T19:41:07.541+02:00;"SearchAnimal";0-3;"Try";"Tr003_Search";144;yes;"Searchers";"Default zone";"Snake;200"
345173;2020-09-30T19:41:08.192+02:00;"SearchAnimal";0-2;"Try";"Tr001_HomePage";636;yes;"Searchers";"Default zone";""
345860;2020-09-30T19:41:08.879+02:00;"BrowseForAnimals";0-16;"Try";"Tr005_ViewAnimal";135;yes;"Browsers";"Default zone";"EST-18;200"
