Elapsed;Time;User Path;Virtual User ID;Parent;Element;Response time;Success;Population;Zone;CustumValue
129886;2020-09-30T20:08:48.863+02:00;"BrowseForAnimals";0-15;"Try";"Tr004_SelectProductID";128;yes;"Browsers";"Default zone";"AV-CB-01;200"
130568;2020-09-30T20:08:49.545+02:00;"SearchAnimal";0-0;"Try";"Tr002_EnterStore";399;yes;"Searchers";"Default zone";""
131565;2020-09-30T20:08:50.542+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";150;yes;"Searchers";"Default zone";"RP-SN-01;200"
131736;2020-09-30T20:08:50.713+02:00;"BrowseForAnimals";0-12;"Try";"Tr001_HomePage";508;yes;"Browsers";"Default zone";""
131899;2020-09-30T20:08:50.876+02:00;"SearchAnimal";0-5;"Try";"Tr005_SeeDetails";60;yes;"Searchers";"Default zone";"EST-5;200"
132102;2020-09-30T20:08:51.079+02:00;"BrowseForAnimals";0-15;"Try";"Tr005_ViewAnimal";145;yes;"Browsers";"Default zone";"EST-18;200"
133182;2020-09-30T20:08:52.159+02:00;"SearchAnimal";0-6;"Try";"Tr006_BackHome";61;yes;"Searchers";"Default zone";""
133251;2020-09-30T20:08:52.228+02:00;"SearchAnimal";0-11;"Try";"Tr004_SelectAnimal";129;yes;"Searchers";"Default zone";"K9-BD-01;200"
135643;2020-09-30T20:08:54.620+02:00;"BrowseForAnimals";0-15;"Try";"Tr006_BackHome";69;yes;"Browsers";"Default zone";""
136769;2020-09-30T20:08:55.746+02:00;"SearchAnimal";0-5;"Try";"Tr006_BackHome";62;yes;"Searchers";"Default zone";""
136904;2020-09-30T20:08:55.881+02:00;"SearchAnimal";0-0;"Try";"Tr003_Search";350;yes;"Searchers";"Default zone";"Bird;200"
137201;2020-09-30T20:08:56.178+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";215;yes;"Searchers";"Default zone";"EST-11;200"
137379;2020-09-30T20:08:56.356+02:00;"BrowseForAnimals";0-12;"Try";"Tr002_EnterStore";634;yes;"Browsers";"Default zone";""
137438;2020-09-30T20:08:56.415+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";532;yes;"Searchers";"Default zone";""
138282;2020-09-30T20:08:57.259+02:00;"SearchAnimal";0-2;"Try";"Tr001_HomePage";980;yes;"Searchers";"Default zone";""
139345;2020-09-30T20:08:58.322+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";65;yes;"Searchers";"Default zone";""
139899;2020-09-30T20:08:58.876+02:00;"SearchAnimal";0-11;"Try";"Tr005_SeeDetails";1415;yes;"Searchers";"Default zone";"EST-7;200"
139900;2020-09-30T20:08:58.877+02:00;"BrowseForAnimals";0-16;"Try";"Tr001_HomePage";2589;yes;"Browsers";"Default zone";""
140178;2020-09-30T20:08:59.155+02:00;"SearchAnimal";0-0;"Try";"Tr004_SelectAnimal";118;yes;"Searchers";"Default zone";"AV-CB-01;200"
140904;2020-09-30T20:08:59.881+02:00;"SearchAnimal";0-8;"Try";"Tr001_HomePage";1603;yes;"Searchers";"Default zone";""
141392;2020-09-30T20:09:00.369+02:00;"BrowseForAnimals";0-12;"Try";"Tr003_Browse";66;no;"Browsers";"Default zone";"Snakes;500"
141959;2020-09-30T20:09:00.936+02:00;"BrowseForAnimals";0-12;"Try";"Tr001_HomePage";560;yes;"Browsers";"Default zone";""
142080;2020-09-30T20:09:01.057+02:00;"SearchAnimal";0-2;"Try";"Tr002_EnterStore";297;yes;"Searchers";"Default zone";""
142404;2020-09-30T20:09:01.381+02:00;"SearchAnimal";0-1;"Try";"Tr002_EnterStore";272;yes;"Searchers";"Default zone";""
142480;2020-09-30T20:09:01.457+02:00;"BrowseForAnimals";0-16;"Try";"Tr002_EnterStore";322;yes;"Browsers";"Default zone";""
142969;2020-09-30T20:09:01.946+02:00;"SearchAnimal";0-11;"Try";"Tr006_BackHome";58;yes;"Searchers";"Default zone";""
144363;2020-09-30T20:09:03.340+02:00;"BrowseForAnimals";0-13;"Try";"Tr001_HomePage";551;yes;"Browsers";"Default zone";""
144671;2020-09-30T20:09:03.648+02:00;"SearchAnimal";0-0;"Try";"Tr005_SeeDetails";66;yes;"Searchers";"Default zone";"EST-18;200"
144832;2020-09-30T20:09:03.809+02:00;"BrowseForAnimals";0-16;"Try";"Tr003_Browse";73;yes;"Browsers";"Default zone";"Cats;200"
146063;2020-09-30T20:09:05.040+02:00;"SearchAnimal";0-8;"Try";"Tr002_EnterStore";411;yes;"Searchers";"Default zone";""
146579;2020-09-30T20:09:05.556+02:00;"BrowseForAnimals";0-12;"Try";"Tr002_EnterStore";293;yes;"Browsers";"Default zone";""
146910;2020-09-30T20:09:05.887+02:00;"SearchAnimal";0-2;"Try";"Tr003_Search";156;yes;"Searchers";"Default zone";"Koi;200"
147438;2020-09-30T20:09:06.415+02:00;"BrowseForAnimals";0-16;"Try";"Tr004_SelectProductID";140;yes;"Browsers";"Default zone";"FL-DLH-02;200"
148143;2020-09-30T20:09:07.120+02:00;"BrowseForAnimals";0-13;"Try";"Tr002_EnterStore";353;yes;"Browsers";"Default zone";""
148161;2020-09-30T20:09:07.138+02:00;"SearchAnimal";0-1;"Try";"Tr003_Search";528;yes;"Searchers";"Default zone";"Goldfish;200"
149658;2020-09-30T20:09:08.635+02:00;"SearchAnimal";0-0;"Try";"Tr006_BackHome";60;yes;"Searchers";"Default zone";""
149771;2020-09-30T20:09:08.748+02:00;"SearchAnimal";0-8;"Try";"Tr003_Search";134;yes;"Searchers";"Default zone";"Tiger;200"
149996;2020-09-30T20:09:08.973+02:00;"BrowseForAnimals";0-12;"Try";"Tr003_Browse";69;yes;"Browsers";"Default zone";"Fish;200"
150037;2020-09-30T20:09:09.014+02:00;"SearchAnimal";0-2;"Try";"Tr004_SelectAnimal";130;yes;"Searchers";"Default zone";"FI-FW-01;200"
150917;2020-09-30T20:09:09.894+02:00;"BrowseForAnimals";0-14;"Try";"Tr001_HomePage";602;yes;"Browsers";"Default zone";""
151308;2020-09-30T20:09:10.285+02:00;"BrowseForAnimals";0-16;"Try";"Tr005_ViewAnimal";147;yes;"Browsers";"Default zone";"EST-17;200"
151882;2020-09-30T20:09:10.859+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";582;yes;"Searchers";"Default zone";""
152676;2020-09-30T20:09:11.653+02:00;"BrowseForAnimals";0-13;"Try";"Tr003_Browse";135;yes;"Browsers";"Default zone";"Dogs;200"
153651;2020-09-30T20:09:12.628+02:00;"SearchAnimal";0-1;"Try";"Tr004_SelectAnimal";147;yes;"Searchers";"Default zone";"FI-FW-02;200"
154495;2020-09-30T20:09:13.472+02:00;"BrowseForAnimals";0-12;"Try";"Tr004_SelectProductID";132;yes;"Browsers";"Default zone";"FI-FW-01;200"
154794;2020-09-30T20:09:13.771+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";293;yes;"Searchers";"Default zone";""
154861;2020-09-30T20:09:13.838+02:00;"SearchAnimal";0-3;"Try";"Tr001_HomePage";558;yes;"Searchers";"Default zone";""
155321;2020-09-30T20:09:14.298+02:00;"SearchAnimal";0-8;"Try";"Tr004_SelectAnimal";182;yes;"Searchers";"Default zone";"FI-SW-02;200"
155322;2020-09-30T20:09:14.299+02:00;"SearchAnimal";0-2;"Try";"Tr005_SeeDetails";236;yes;"Searchers";"Default zone";"EST-4;200"
155514;2020-09-30T20:09:14.491+02:00;"BrowseForAnimals";0-14;"Try";"Tr002_EnterStore";331;yes;"Browsers";"Default zone";""
155607;2020-09-30T20:09:14.584+02:00;"BrowseForAnimals";0-16;"Try";"Tr006_BackHome";73;yes;"Browsers";"Default zone";""
155782;2020-09-30T20:09:14.759+02:00;"BrowseForAnimals";0-13;"Try";"Tr004_SelectProductID";130;yes;"Browsers";"Default zone";"K9-BD-01;200"
156322;2020-09-30T20:09:15.299+02:00;"SearchAnimal";0-1;"Try";"Tr005_SeeDetails";62;yes;"Searchers";"Default zone";"EST-21;200"
157300;2020-09-30T20:09:16.277+02:00;"SearchAnimal";0-3;"Try";"Tr002_EnterStore";266;yes;"Searchers";"Default zone";""
157718;2020-09-30T20:09:16.695+02:00;"SearchAnimal";0-2;"Try";"Tr006_BackHome";57;yes;"Searchers";"Default zone";""
158680;2020-09-30T20:09:17.657+02:00;"BrowseForAnimals";0-12;"Try";"Tr005_ViewAnimal";138;yes;"Browsers";"Default zone";"EST-5;200"
158792;2020-09-30T20:09:17.769+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";174;yes;"Searchers";"Default zone";"Shark ;200"
158908;2020-09-30T20:09:17.885+02:00;"SearchAnimal";0-4;"Try";"Tr001_HomePage";604;yes;"Searchers";"Default zone";""
160113;2020-09-30T20:09:19.090+02:00;"BrowseForAnimals";0-14;"Try";"Tr003_Browse";70;yes;"Browsers";"Default zone";"Reptiles;200"
160961;2020-09-30T20:09:19.938+02:00;"SearchAnimal";0-8;"Try";"Tr005_SeeDetails";99;yes;"Searchers";"Default zone";"EST-3;200"
161236;2020-09-30T20:09:20.213+02:00;"SearchAnimal";0-9;"Try";"Tr004_SelectAnimal";130;yes;"Searchers";"Default zone";"FI-SW-02;200"
161438;2020-09-30T20:09:20.415+02:00;"BrowseForAnimals";0-13;"Try";"Tr005_ViewAnimal";290;yes;"Browsers";"Default zone";"EST-7;200"
162211;2020-09-30T20:09:21.188+02:00;"SearchAnimal";0-3;"Try";"Tr003_Search";137;yes;"Searchers";"Default zone";"Angel;200"
162464;2020-09-30T20:09:21.441+02:00;"SearchAnimal";0-1;"Try";"Tr006_BackHome";258;yes;"Searchers";"Default zone";""
162712;2020-09-30T20:09:21.689+02:00;"SearchAnimal";0-4;"Try";"Tr002_EnterStore";260;yes;"Searchers";"Default zone";""
163140;2020-09-30T20:09:22.117+02:00;"BrowseForAnimals";0-14;"Try";"Tr004_SelectProductID";150;yes;"Browsers";"Default zone";"RP-LI-02;200"
163551;2020-09-30T20:09:22.528+02:00;"BrowseForAnimals";0-12;"Try";"Tr006_BackHome";70;yes;"Browsers";"Default zone";""
163991;2020-09-30T20:09:22.968+02:00;"SearchAnimal";0-10;"Try";"Tr001_HomePage";689;yes;"Searchers";"Default zone";""
164376;2020-09-30T20:09:23.353+02:00;"SearchAnimal";0-9;"Try";"Tr005_SeeDetails";68;yes;"Searchers";"Default zone";"EST-3;200"
164761;2020-09-30T20:09:23.738+02:00;"BrowseForAnimals";0-13;"Try";"Tr006_BackHome";58;yes;"Browsers";"Default zone";""
165402;2020-09-30T20:09:24.379+02:00;"SearchAnimal";0-3;"Try";"Tr004_SelectAnimal";126;yes;"Searchers";"Default zone";"FI-SW-01;200"
165594;2020-09-30T20:09:24.571+02:00;"SearchAnimal";0-8;"Try";"Tr006_BackHome";66;yes;"Searchers";"Default zone";""
165831;2020-09-30T20:09:24.808+02:00;"BrowseForAnimals";0-17;"Try";"Tr001_HomePage";516;yes;"Browsers";"Default zone";""
167211;2020-09-30T20:09:26.188+02:00;"SearchAnimal";0-10;"Try";"Tr002_EnterStore";321;yes;"Searchers";"Default zone";""
167769;2020-09-30T20:09:26.746+02:00;"SearchAnimal";0-3;"Try";"Tr005_SeeDetails";70;yes;"Searchers";"Default zone";"EST-1;200"
168015;2020-09-30T20:09:26.992+02:00;"BrowseForAnimals";0-14;"Try";"Tr005_ViewAnimal";148;yes;"Browsers";"Default zone";"EST-13;200"
168318;2020-09-30T20:09:27.295+02:00;"SearchAnimal";0-4;"Try";"Tr003_Search";452;yes;"Searchers";"Default zone";"Iguana;200"
168840;2020-09-30T20:09:27.817+02:00;"BrowseForAnimals";0-15;"Try";"Tr001_HomePage";524;yes;"Browsers";"Default zone";""
169321;2020-09-30T20:09:28.298+02:00;"BrowseForAnimals";0-17;"Try";"Tr002_EnterStore";495;yes;"Browsers";"Default zone";""
170089;2020-09-30T20:09:29.066+02:00;"BrowseForAnimals";0-14;"Try";"Tr006_BackHome";67;yes;"Browsers";"Default zone";""
170238;2020-09-30T20:09:29.215+02:00;"SearchAnimal";0-9;"Try";"Tr006_BackHome";318;yes;"Searchers";"Default zone";""
171096;2020-09-30T20:09:30.073+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";140;yes;"Searchers";"Default zone";"Parrot;200"
171389;2020-09-30T20:09:30.366+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";559;yes;"Searchers";"Default zone";""
171672;2020-09-30T20:09:30.649+02:00;"BrowseForAnimals";0-15;"Try";"Tr002_EnterStore";309;yes;"Browsers";"Default zone";""
172298;2020-09-30T20:09:31.275+02:00;"SearchAnimal";0-4;"Try";"Tr004_SelectAnimal";136;yes;"Searchers";"Default zone";"RP-LI-02;200"
173766;2020-09-30T20:09:32.743+02:00;"SearchAnimal";0-11;"Try";"Tr001_HomePage";616;yes;"Searchers";"Default zone";""
173903;2020-09-30T20:09:32.880+02:00;"SearchAnimal";0-3;"Try";"Tr006_BackHome";331;yes;"Searchers";"Default zone";""
174286;2020-09-30T20:09:33.263+02:00;"BrowseForAnimals";0-15;"Try";"Tr003_Browse";70;yes;"Browsers";"Default zone";"Birds;200"
174756;2020-09-30T20:09:33.733+02:00;"BrowseForAnimals";0-17;"Try";"Tr003_Browse";240;no;"Browsers";"Default zone";"Snakes;500"
175002;2020-09-30T20:09:33.979+02:00;"SearchAnimal";0-4;"Try";"Tr005_SeeDetails";74;yes;"Searchers";"Default zone";"EST-13;200"
175178;2020-09-30T20:09:34.155+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";296;yes;"Searchers";"Default zone";""
175354;2020-09-30T20:09:34.331+02:00;"BrowseForAnimals";0-17;"Try";"Tr001_HomePage";594;yes;"Browsers";"Default zone";""
175684;2020-09-30T20:09:34.661+02:00;"SearchAnimal";0-10;"Try";"Tr004_SelectAnimal";135;yes;"Searchers";"Default zone";"AV-CB-01;200"
177097;2020-09-30T20:09:36.074+02:00;"BrowseForAnimals";0-15;"Try";"Tr004_SelectProductID";136;yes;"Browsers";"Default zone";"AV-CB-01;200"
177167;2020-09-30T20:09:36.144+02:00;"SearchAnimal";0-11;"Try";"Tr002_EnterStore";295;yes;"Searchers";"Default zone";""
178079;2020-09-30T20:09:37.056+02:00;"BrowseForAnimals";0-17;"Try";"Tr002_EnterStore";305;yes;"Browsers";"Default zone";""
179332;2020-09-30T20:09:38.309+02:00;"SearchAnimal";0-4;"Try";"Tr006_BackHome";74;yes;"Searchers";"Default zone";""
180468;2020-09-30T20:09:39.445+02:00;"SearchAnimal";0-11;"Try";"Tr003_Search";129;yes;"Searchers";"Default zone";"Poodle;200"
181331;2020-09-30T20:09:40.308+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";518;yes;"Searchers";"Default zone";"Dalmation;200"
181892;2020-09-30T20:09:40.869+02:00;"SearchAnimal";0-10;"Try";"Tr005_SeeDetails";239;yes;"Searchers";"Default zone";"EST-18;200"
182584;2020-09-30T20:09:41.561+02:00;"BrowseForAnimals";0-17;"Try";"Tr003_Browse";74;yes;"Browsers";"Default zone";"Cats;200"
182742;2020-09-30T20:09:41.719+02:00;"BrowseForAnimals";0-15;"Try";"Tr005_ViewAnimal";366;yes;"Browsers";"Default zone";"EST-18;200"
182846;2020-09-30T20:09:41.823+02:00;"SearchAnimal";0-6;"Try";"Tr001_HomePage";542;yes;"Searchers";"Default zone";""
183176;2020-09-30T20:09:42.153+02:00;"SearchAnimal";0-0;"Try";"Tr001_HomePage";511;yes;"Searchers";"Default zone";""
183901;2020-09-30T20:09:42.878+02:00;"SearchAnimal";0-7;"Try";"Tr001_HomePage";596;yes;"Searchers";"Default zone";""
185270;2020-09-30T20:09:44.247+02:00;"SearchAnimal";0-6;"Try";"Tr002_EnterStore";273;yes;"Searchers";"Default zone";""
185374;2020-09-30T20:09:44.351+02:00;"SearchAnimal";0-10;"Try";"Tr006_BackHome";70;yes;"Searchers";"Default zone";""
186086;2020-09-30T20:09:45.063+02:00;"SearchAnimal";0-11;"Try";"Tr004_SelectAnimal";333;yes;"Searchers";"Default zone";"K9-PO-02;200"
186182;2020-09-30T20:09:45.159+02:00;"SearchAnimal";0-5;"Try";"Tr004_SelectAnimal";163;yes;"Searchers";"Default zone";"K9-DL-01;200"
187829;2020-09-30T20:09:46.806+02:00;"SearchAnimal";0-0;"Try";"Tr002_EnterStore";286;yes;"Searchers";"Default zone";""
188094;2020-09-30T20:09:47.071+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";259;yes;"Searchers";"Default zone";""
188495;2020-09-30T20:09:47.472+02:00;"BrowseForAnimals";0-15;"Try";"Tr006_BackHome";241;yes;"Browsers";"Default zone";""
188694;2020-09-30T20:09:47.671+02:00;"BrowseForAnimals";0-17;"Try";"Tr004_SelectProductID";286;yes;"Browsers";"Default zone";"FL-DLH-02;200"
190064;2020-09-30T20:09:49.041+02:00;"SearchAnimal";0-11;"Try";"Tr005_SeeDetails";68;yes;"Searchers";"Default zone";"EST-8;200"
190096;2020-09-30T20:09:49.073+02:00;"SearchAnimal";0-6;"Try";"Tr003_Search";176;yes;"Searchers";"Default zone";"Gorilla;200"
190690;2020-09-30T20:09:49.667+02:00;"SearchAnimal";0-6;"Try";"Tr001_HomePage";587;yes;"Searchers";"Default zone";""
190987;2020-09-30T20:09:49.964+02:00;"SearchAnimal";0-0;"Try";"Tr003_Search";128;yes;"Searchers";"Default zone";"Cats;200"
191348;2020-09-30T20:09:50.325+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";120;yes;"Searchers";"Default zone";"Monkey;200"
191897;2020-09-30T20:09:50.874+02:00;"SearchAnimal";0-5;"Try";"Tr005_SeeDetails";96;yes;"Searchers";"Default zone";"EST-10;200"
191901;2020-09-30T20:09:50.878+02:00;"SearchAnimal";0-7;"Try";"Tr001_HomePage";548;yes;"Searchers";"Default zone";""
192113;2020-09-30T20:09:51.090+02:00;"BrowseForAnimals";0-17;"Try";"Tr005_ViewAnimal";121;yes;"Browsers";"Default zone";"EST-17;200"
193690;2020-09-30T20:09:52.667+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";783;yes;"Searchers";"Default zone";""
194153;2020-09-30T20:09:53.130+02:00;"SearchAnimal";0-0;"Try";"Tr004_SelectAnimal";146;yes;"Searchers";"Default zone";"FL-DLH-02;200"
194153;2020-09-30T20:09:53.130+02:00;"SearchAnimal";0-6;"Try";"Tr002_EnterStore";270;yes;"Searchers";"Default zone";""
194394;2020-09-30T20:09:53.371+02:00;"SearchAnimal";0-11;"Try";"Tr006_BackHome";70;yes;"Searchers";"Default zone";""
194534;2020-09-30T20:09:53.511+02:00;"BrowseForAnimals";0-17;"Try";"Tr006_BackHome";60;yes;"Browsers";"Default zone";""
196043;2020-09-30T20:09:55.020+02:00;"SearchAnimal";0-5;"Try";"Tr006_BackHome";69;yes;"Searchers";"Default zone";""
196873;2020-09-30T20:09:55.850+02:00;"BrowseForAnimals";0-16;"Try";"Tr001_HomePage";2559;yes;"Browsers";"Default zone";""
196880;2020-09-30T20:09:55.857+02:00;"SearchAnimal";0-2;"Try";"Tr001_HomePage";2579;yes;"Searchers";"Default zone";""
197629;2020-09-30T20:09:56.606+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";734;yes;"Searchers";"Default zone";""
198023;2020-09-30T20:09:57.000+02:00;"SearchAnimal";0-1;"Try";"Tr002_EnterStore";345;yes;"Searchers";"Default zone";""
199105;2020-09-30T20:09:58.082+02:00;"SearchAnimal";0-0;"Try";"Tr005_SeeDetails";68;yes;"Searchers";"Default zone";"EST-17;200"
200144;2020-09-30T20:09:59.121+02:00;"SearchAnimal";0-6;"Try";"Tr003_Search";373;yes;"Searchers";"Default zone";"Fish;200"
200330;2020-09-30T20:09:59.307+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";153;yes;"Searchers";"Default zone";"Reptiles;200"
201288;2020-09-30T20:10:00.265+02:00;"BrowseForAnimals";0-16;"Try";"Tr002_EnterStore";401;yes;"Browsers";"Default zone";""
201476;2020-09-30T20:10:00.453+02:00;"SearchAnimal";0-1;"Try";"Tr003_Search";130;yes;"Searchers";"Default zone";"Snake;200"
201931;2020-09-30T20:10:00.908+02:00;"SearchAnimal";0-2;"Try";"Tr002_EnterStore";436;yes;"Searchers";"Default zone";""
202492;2020-09-30T20:10:01.469+02:00;"SearchAnimal";0-0;"Try";"Tr006_BackHome";71;yes;"Searchers";"Default zone";""
203321;2020-09-30T20:10:02.298+02:00;"BrowseForAnimals";0-13;"Try";"Tr001_HomePage";506;yes;"Browsers";"Default zone";""
204580;2020-09-30T20:10:03.557+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";134;yes;"Searchers";"Default zone";"RP-LI-02;200"
205125;2020-09-30T20:10:04.102+02:00;"BrowseForAnimals";0-12;"Try";"Tr001_HomePage";724;yes;"Browsers";"Default zone";""
205727;2020-09-30T20:10:04.704+02:00;"SearchAnimal";0-6;"Try";"Tr004_SelectAnimal";152;yes;"Searchers";"Default zone";"FI-FW-01;200"
205813;2020-09-30T20:10:04.790+02:00;"SearchAnimal";0-3;"Try";"Tr001_HomePage";511;yes;"Searchers";"Default zone";""
206216;2020-09-30T20:10:05.193+02:00;"BrowseForAnimals";0-14;"Try";"Tr001_HomePage";899;yes;"Browsers";"Default zone";""
206829;2020-09-30T20:10:05.806+02:00;"BrowseForAnimals";0-16;"Try";"Tr003_Browse";92;yes;"Browsers";"Default zone";"Fish;200"
206844;2020-09-30T20:10:05.821+02:00;"SearchAnimal";0-1;"Try";"Tr004_SelectAnimal";280;yes;"Searchers";"Default zone";"RP-SN-01;200"
207697;2020-09-30T20:10:06.674+02:00;"SearchAnimal";0-2;"Try";"Tr003_Search";368;yes;"Searchers";"Default zone";"Dog;200"
208946;2020-09-30T20:10:07.923+02:00;"SearchAnimal";0-8;"Try";"Tr001_HomePage";646;yes;"Searchers";"Default zone";""
209343;2020-09-30T20:10:08.320+02:00;"BrowseForAnimals";0-13;"Try";"Tr002_EnterStore";589;yes;"Browsers";"Default zone";""
209844;2020-09-30T20:10:08.821+02:00;"SearchAnimal";0-6;"Try";"Tr005_SeeDetails";62;yes;"Searchers";"Default zone";"EST-4;200"
209890;2020-09-30T20:10:08.867+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";222;yes;"Searchers";"Default zone";"EST-13;200"
210179;2020-09-30T20:10:09.156+02:00;"BrowseForAnimals";0-16;"Try";"Tr004_SelectProductID";151;yes;"Browsers";"Default zone";"FI-FW-01;200"
210434;2020-09-30T20:10:09.411+02:00;"SearchAnimal";0-2;"Try";"Tr004_SelectAnimal";119;yes;"Searchers";"Default zone";"K9-BD-01;200"
210449;2020-09-30T20:10:09.426+02:00;"SearchAnimal";0-3;"Try";"Tr002_EnterStore";279;yes;"Searchers";"Default zone";""
210624;2020-09-30T20:10:09.601+02:00;"BrowseForAnimals";0-12;"Try";"Tr002_EnterStore";472;yes;"Browsers";"Default zone";""
210927;2020-09-30T20:10:09.904+02:00;"SearchAnimal";0-1;"Try";"Tr005_SeeDetails";63;yes;"Searchers";"Default zone";"EST-12;200"
211898;2020-09-30T20:10:10.875+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";597;yes;"Searchers";"Default zone";""
212935;2020-09-30T20:10:11.912+02:00;"BrowseForAnimals";0-13;"Try";"Tr003_Browse";61;yes;"Browsers";"Default zone";"Dogs;200"
212943;2020-09-30T20:10:11.920+02:00;"BrowseForAnimals";0-16;"Try";"Tr005_ViewAnimal";134;yes;"Browsers";"Default zone";"EST-4;200"
212979;2020-09-30T20:10:11.956+02:00;"SearchAnimal";0-2;"Try";"Tr005_SeeDetails";59;yes;"Searchers";"Default zone";"EST-6;200"
212994;2020-09-30T20:10:11.971+02:00;"BrowseForAnimals";0-14;"Try";"Tr002_EnterStore";1302;yes;"Browsers";"Default zone";""
213025;2020-09-30T20:10:12.002+02:00;"SearchAnimal";0-6;"Try";"Tr006_BackHome";61;yes;"Searchers";"Default zone";""
213580;2020-09-30T20:10:12.557+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";61;yes;"Searchers";"Default zone";""
213870;2020-09-30T20:10:12.847+02:00;"SearchAnimal";0-8;"Try";"Tr002_EnterStore";265;yes;"Searchers";"Default zone";""
214339;2020-09-30T20:10:13.316+02:00;"SearchAnimal";0-1;"Try";"Tr006_BackHome";59;yes;"Searchers";"Default zone";""
214960;2020-09-30T20:10:13.937+02:00;"BrowseForAnimals";0-12;"Try";"Tr003_Browse";61;yes;"Browsers";"Default zone";"Reptiles;200"
216260;2020-09-30T20:10:15.237+02:00;"BrowseForAnimals";0-14;"Try";"Tr003_Browse";80;yes;"Browsers";"Default zone";"Birds;200"
216647;2020-09-30T20:10:15.624+02:00;"SearchAnimal";0-3;"Try";"Tr003_Search";341;yes;"Searchers";"Default zone";"Bird;200"
216652;2020-09-30T20:10:15.629+02:00;"SearchAnimal";0-8;"Try";"Tr003_Search";168;yes;"Searchers";"Default zone";"Koi;200"
217620;2020-09-30T20:10:16.597+02:00;"BrowseForAnimals";0-16;"Try";"Tr006_BackHome";92;yes;"Browsers";"Default zone";""
218606;2020-09-30T20:10:17.583+02:00;"SearchAnimal";0-2;"Try";"Tr006_BackHome";156;yes;"Searchers";"Default zone";""
218626;2020-09-30T20:10:17.603+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";962;yes;"Searchers";"Default zone";""
218640;2020-09-30T20:10:17.617+02:00;"BrowseForAnimals";0-13;"Try";"Tr004_SelectProductID";650;yes;"Browsers";"Default zone";"K9-BD-01;200"
218985;2020-09-30T20:10:17.962+02:00;"SearchAnimal";0-3;"Try";"Tr004_SelectAnimal";275;yes;"Searchers";"Default zone";"AV-CB-01;200"
219195;2020-09-30T20:10:18.172+02:00;"BrowseForAnimals";0-14;"Try";"Tr004_SelectProductID";282;yes;"Browsers";"Default zone";"AV-CB-01;200"
220925;2020-09-30T20:10:19.902+02:00;"BrowseForAnimals";0-12;"Try";"Tr004_SelectProductID";349;yes;"Browsers";"Default zone";"RP-LI-02;200"
221029;2020-09-30T20:10:20.006+02:00;"SearchAnimal";0-8;"Try";"Tr004_SelectAnimal";145;yes;"Searchers";"Default zone";"FI-FW-01;200"
222871;2020-09-30T20:10:21.848+02:00;"SearchAnimal";0-4;"Try";"Tr001_HomePage";567;yes;"Searchers";"Default zone";""
224462;2020-09-30T20:10:23.439+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";354;yes;"Searchers";"Default zone";"Goldfish;200"
224694;2020-09-30T20:10:23.671+02:00;"SearchAnimal";0-8;"Try";"Tr005_SeeDetails";72;yes;"Searchers";"Default zone";"EST-5;200"
224761;2020-09-30T20:10:23.738+02:00;"BrowseForAnimals";0-14;"Try";"Tr005_ViewAnimal";434;yes;"Browsers";"Default zone";"EST-18;200"
224828;2020-09-30T20:10:23.805+02:00;"SearchAnimal";0-3;"Try";"Tr005_SeeDetails";87;yes;"Searchers";"Default zone";"EST-18;200"
224852;2020-09-30T20:10:23.829+02:00;"BrowseForAnimals";0-13;"Try";"Tr005_ViewAnimal";436;yes;"Browsers";"Default zone";"EST-6;200"
224979;2020-09-30T20:10:23.956+02:00;"BrowseForAnimals";0-12;"Try";"Tr005_ViewAnimal";120;yes;"Browsers";"Default zone";"EST-13;200"
226455;2020-09-30T20:10:25.432+02:00;"SearchAnimal";0-4;"Try";"Tr002_EnterStore";312;yes;"Searchers";"Default zone";""
228024;2020-09-30T20:10:27.001+02:00;"BrowseForAnimals";0-14;"Try";"Tr006_BackHome";66;yes;"Browsers";"Default zone";""
228393;2020-09-30T20:10:27.370+02:00;"SearchAnimal";0-8;"Try";"Tr006_BackHome";74;yes;"Searchers";"Default zone";""
